,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,3410500.0,2786000.0,-4824250.0,,
June 2019,3410500.0,2786000.0,-4824250.0,,
September 2019,3410500.0,2786000.0,-4824250.0,,
December 2019,3410500.0,2786000.0,-4824250.0,,
March 2020,7027500.0,6088500.0,-5603000.0,,
June 2020,7027500.0,6088500.0,-7580000.0,,
September 2020,8972000.0,7618000.0,-8990000.0,,
December 2020,17600000.0,15576000.0,-23531000.0,78413000.0,73966000.0
March 2021,14061000.0,11345000.0,-13263000.0,,
June 2021,16964000.0,13423000.0,-52965000.0,,
September 2021,23502000.0,17495000.0,-22749000.0,410877000.0,394437000.0
December 2021,32540000.0,25939000.0,-31337000.0,384124000.0,367128000.0
March 2022,31925000.0,24490000.0,-30166000.0,349241000.0,328830000.0
June 2022,42192000.0,33125000.0,-40946000.0,324267000.0,298644000.0
