,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,452087.75,211818.0,-604342.75,,
June 2020,452087.75,211818.0,-604342.75,,
September 2020,452087.75,211818.0,-604342.75,,
December 2020,452087.75,211818.0,-604342.75,294798.0,294798.0
March 2021,1467593.0,895910.0,-2250056.0,,
June 2021,1097718.0,674765.0,-1556089.0,,
September 2021,321353.0,136064.0,799751.0,,
December 2021,321353.0,136064.0,799751.0,621677.0,621677.0
March 2022,1351160.0,307829.0,-2942404.0,11355034.0,11355034.0
June 2022,1636854.0,455546.0,-1636854.0,9785550.0,9785550.0
