,NetIncomeLoss,Assets
March 2009,16354750.0,
June 2009,16354750.0,
September 2009,16354750.0,
December 2009,16354750.0,6739769000.0
March 2010,16119000.0,
June 2010,19015000.0,
September 2010,17927000.0,6483871000.0
December 2010,9874000.0,6436691000.0
March 2011,16600000.0,6498352000.0
June 2011,21038000.0,6460193000.0
September 2011,22383000.0,6529907000.0
December 2011,21712000.0,6482915000.0
March 2012,22268000.0,6506083000.0
June 2012,23619000.0,6523963000.0
September 2012,9257000.0,6321341000.0
December 2012,22136000.0,6363364000.0
March 2013,21615000.0,6265767000.0
June 2013,24466000.0,6425556000.0
September 2013,24239000.0,6557283000.0
December 2013,25288000.0,6664967000.0
March 2014,28661000.0,6902518000.0
June 2014,25484000.0,7423993000.0
September 2014,24295000.0,7422849000.0
December 2014,25581000.0,7377920000.0
March 2015,15833000.0,7442951000.0
June 2015,26813000.0,7697358000.0
September 2015,27886000.0,7626462000.0
December 2015,28613000.0,7671200000.0
March 2016,23391000.0,7920836000.0
June 2016,25514000.0,8312307000.0
September 2016,25448000.0,8044993000.0
December 2016,27076000.0,8073707000.0
March 2017,28504000.0,8559121000.0
June 2017,28373000.0,8418203000.0
September 2017,29683000.0,8304012000.0
December 2017,17851000.0,8270586000.0
March 2018,34913000.0,8356160000.0
June 2018,35373000.0,8093863000.0
September 2018,38558000.0,11480341000.0
December 2018,43159000.0,11529153000.0
March 2019,51642000.0,11304957000.0
June 2019,54481000.0,11171583000.0
September 2019,50423000.0,11332762000.0
December 2019,51281000.0,11282450000.0
March 2020,37980000.0,11606888000.0
June 2020,41631000.0,13751297000.0
September 2020,47492000.0,13818711000.0
December 2020,50056000.0,14419314000.0
March 2021,63893000.0,14840438000.0
June 2021,51179000.0,15539288000.0
September 2021,49753000.0,16201598000.0
December 2021,47696000.0,15883697000.0
March 2022,45560000.0,17539137000.0
June 2022,59058000.0,16759993000.0
