,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,3245000000.0,,,,
June 2007,3245000000.0,,,,
September 2007,3245000000.0,,,,
December 2007,3245000000.0,,,,
March 2008,2991000000.0,409750000.0,,,
June 2008,3272000000.0,409750000.0,,,
September 2008,4071000000.0,409750000.0,,,
December 2008,3251000000.0,409750000.0,44821000000.0,5392000000.0,7018000000.0
March 2009,3122000000.0,364000000.0,,,
June 2009,3206000000.0,370000000.0,46404000000.0,4869000000.0,7338000000.0
September 2009,3624000000.0,533000000.0,47155000000.0,4176000000.0,7763000000.0
December 2009,3097000000.0,349000000.0,48458000000.0,4337000000.0,8043000000.0
March 2010,2683000000.0,556000000.0,50942000000.0,5557000000.0,8531000000.0
June 2010,2882000000.0,417000000.0,51209000000.0,5299000000.0,8332000000.0
September 2010,3566000000.0,720000000.0,52994000000.0,5776000000.0,8657000000.0
December 2010,2943000000.0,263000000.0,52994000000.0,5258000000.0,8661000000.0
March 2011,2706000000.0,268000000.0,53257000000.0,4519000000.0,8801000000.0
June 2011,3054000000.0,580000000.0,54557000000.0,4813000000.0,8890000000.0
September 2011,3471000000.0,407000000.0,56585000000.0,6252000000.0,9216000000.0
December 2011,2732000000.0,667000000.0,57188000000.0,4872000000.0,9826000000.0
March 2012,2528000000.0,461000000.0,59207000000.0,5094000000.0,10145000000.0
June 2012,2667000000.0,607000000.0,60390000000.0,4854000000.0,10041000000.0
September 2012,3094000000.0,415000000.0,62049000000.0,4437000000.0,9919000000.0
December 2012,2691000000.0,429000000.0,64439000000.0,5237000000.0,9789000000.0
March 2013,2845000000.0,272000000.0,63843000000.0,4045000000.0,9974000000.0
June 2013,2852000000.0,610000000.0,65217000000.0,4735000000.0,10022000000.0
September 2013,3209000000.0,698000000.0,67166000000.0,5472000000.0,10295000000.0
December 2013,2989000000.0,327000000.0,69306000000.0,5842000000.0,10744000000.0
March 2014,2936000000.0,430000000.0,70331000000.0,6141000000.0,10884000000.0
June 2014,3078000000.0,492000000.0,,,
September 2014,3491000000.0,660000000.0,72193000000.0,5633000000.0,11493000000.0
December 2014,3132000000.0,884000000.0,74929000000.0,6944000000.0,11956000000.0
March 2015,2975000000.0,650000000.0,74929000000.0,6297000000.0,12399000000.0
June 2015,3212000000.0,716000000.0,77201000000.0,6346000000.0,12545000000.0
September 2015,3473000000.0,879000000.0,79963000000.0,6657000000.0,13471000000.0
December 2015,3194000000.0,507000000.0,82479000000.0,6795000000.0,14298000000.0
March 2016,2601000000.0,653000000.0,84637000000.0,7096000000.0,14647000000.0
June 2016,2648000000.0,540000000.0,85420000000.0,6512000000.0,14751000000.0
September 2016,3526000000.0,753000000.0,87864000000.0,6747000000.0,15500000000.0
December 2016,2772000000.0,966000000.0,89993000000.0,7409000000.0,15672000000.0
March 2017,1567000000.0,1583000000.0,91205000000.0,5827000000.0,16978000000.0
June 2017,3119000000.0,793000000.0,92890000000.0,5947000000.0,17287000000.0
September 2017,3457000000.0,847000000.0,96781000000.0,7027000000.0,18666000000.0
December 2017,3726000000.0,2155000000.0,97827000000.0,7157000000.0,18254000000.0
March 2018,2816000000.0,4431000000.0,94284000000.0,5612000000.0,21476000000.0
June 2018,2907000000.0,795000000.0,95490000000.0,5885000000.0,20946000000.0
September 2018,3448000000.0,1007000000.0,98603000000.0,8349000000.0,21682000000.0
December 2018,3276000000.0,422000000.0,103702000000.0,6393000000.0,26975000000.0
March 2019,2940000000.0,680000000.0,109029000000.0,8222000000.0,26013000000.0
June 2019,3223000000.0,1234000000.0,110552000000.0,7471000000.0,26945000000.0
September 2019,3979000000.0,879000000.0,114222000000.0,7679000000.0,27548000000.0
December 2019,4115000000.0,975000000.0,117691000000.0,7408000000.0,28273000000.0
March 2020,2905000000.0,421000000.0,120637000000.0,9725000000.0,
June 2020,3035000000.0,1275000000.0,121961000000.0,7581000000.0,
September 2020,3777000000.0,1229000000.0,126382000000.0,9026000000.0,
December 2020,3517000000.0,-6000000.0,127684000000.0,7382000000.0,120302000000.0
March 2021,3071000000.0,1666000000.0,132441000000.0,8237000000.0,
June 2021,3410000000.0,256000000.0,135013000000.0,8061000000.0,
September 2021,4004000000.0,447000000.0,139163000000.0,9572000000.0,
December 2021,3748000000.0,1204000000.0,140912000000.0,9288000000.0,131624000000.0
March 2022,3688000000.0,-451000000.0,144945000000.0,10988000000.0,
June 2022,4236000000.0,1380000000.0,151770000000.0,14332000000.0,
