,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,37050000.0,-8675000.0,,,
June 2009,,37050000.0,-8675000.0,,,
September 2009,,37050000.0,-8675000.0,,,
December 2009,,37050000.0,-8675000.0,,,
March 2010,3250000.0,40100000.0,42800000.0,,,
June 2010,3250000.0,41300000.0,19300000.0,,,
September 2010,3250000.0,41900000.0,32100000.0,,,
December 2010,3250000.0,43400000.0,36400000.0,1707600000.0,824300000.0,409700000.0
March 2011,5000000.0,43700000.0,60300000.0,,,
June 2011,5000000.0,51100000.0,89000000.0,1786700000.0,829700000.0,458900000.0
September 2011,5000000.0,49900000.0,85900000.0,1776700000.0,840400000.0,457500000.0
December 2011,5000000.0,50300000.0,85800000.0,1823900000.0,865000000.0,473400000.0
March 2012,4750000.0,48800000.0,136900000.0,2062100000.0,1083500000.0,481500000.0
June 2012,4750000.0,47100000.0,64500000.0,2115800000.0,1188700000.0,460200000.0
September 2012,4750000.0,43300000.0,35200000.0,2036200000.0,1054600000.0,490200000.0
December 2012,4750000.0,44200000.0,-18100000.0,2027000000.0,1223400000.0,281100000.0
March 2013,4500000.0,49400000.0,-41100000.0,1860300000.0,1035500000.0,321600000.0
June 2013,4500000.0,49300000.0,-33900000.0,1742300000.0,925500000.0,308900000.0
September 2013,4500000.0,44700000.0,-29900000.0,1673800000.0,821500000.0,328300000.0
December 2013,4500000.0,47000000.0,2900000.0,1619100000.0,781200000.0,301600000.0
March 2014,4750000.0,49100000.0,14300000.0,1756000000.0,937900000.0,283700000.0
June 2014,4750000.0,49100000.0,33100000.0,1733000000.0,943900000.0,260100000.0
September 2014,4750000.0,47700000.0,31900000.0,1651400000.0,897600000.0,253000000.0
December 2014,4750000.0,46000000.0,19900000.0,1642500000.0,886200000.0,276600000.0
March 2015,4000000.0,43400000.0,18400000.0,1504500000.0,817100000.0,257300000.0
June 2015,4000000.0,51600000.0,-159800000.0,1367900000.0,820400000.0,
September 2015,4000000.0,42300000.0,-11800000.0,1312700000.0,781200000.0,
December 2015,4000000.0,40700000.0,-20400000.0,1242700000.0,710800000.0,
March 2016,3250000.0,41100000.0,-3800000.0,1241200000.0,695200000.0,
June 2016,3250000.0,45000000.0,1700000.0,1234400000.0,697400000.0,
September 2016,3250000.0,43600000.0,22200000.0,1241500000.0,690500000.0,
December 2016,3250000.0,42900000.0,23200000.0,1179600000.0,650400000.0,
March 2017,5000000.0,46800000.0,36800000.0,1269000000.0,734300000.0,
June 2017,5000000.0,52600000.0,196500000.0,1472900000.0,800000000.0,
September 2017,5000000.0,53000000.0,73800000.0,1710400000.0,1021200000.0,
December 2017,5000000.0,54800000.0,47400000.0,1824400000.0,1062500000.0,
March 2018,4000000.0,58400000.0,70700000.0,1938600000.0,1195500000.0,
June 2018,4000000.0,58000000.0,77700000.0,1930400000.0,1230500000.0,
September 2018,4000000.0,57300000.0,32600000.0,1934900000.0,1238400000.0,
December 2018,4000000.0,54600000.0,24000000.0,1898100000.0,1201400000.0,
March 2019,4250000.0,57700000.0,30300000.0,1927100000.0,1203100000.0,
June 2019,4250000.0,57900000.0,29500000.0,1958600000.0,1230300000.0,
September 2019,4250000.0,56900000.0,17900000.0,1884900000.0,1186900000.0,
December 2019,4250000.0,55700000.0,9400000.0,1965800000.0,1219700000.0,
March 2020,4000000.0,53500000.0,27000000.0,1874800000.0,1163400000.0,
June 2020,4000000.0,52700000.0,18600000.0,1903700000.0,1171000000.0,
September 2020,4000000.0,55600000.0,8100000.0,1946900000.0,1188700000.0,
December 2020,4000000.0,56800000.0,10200000.0,2036700000.0,1218300000.0,
March 2021,4250000.0,58000000.0,19600000.0,1996600000.0,1200200000.0,
June 2021,4250000.0,62900000.0,25700000.0,1956900000.0,1159100000.0,
September 2021,4250000.0,64200000.0,36000000.0,2004500000.0,1219100000.0,
December 2021,4250000.0,63800000.0,31600000.0,2012800000.0,1258000000.0,
March 2022,,61400000.0,57500000.0,2035300000.0,1279500000.0,
June 2022,,63200000.0,45900000.0,1963500000.0,1247900000.0,
