,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2007,27399750.0,73734000.0,29767000.0,,
March 2008,27399750.0,73734000.0,29767000.0,,
June 2008,27399750.0,73734000.0,29767000.0,,
September 2008,27399750.0,73734000.0,29767000.0,,
December 2008,24661000.0,69002500.0,26981000.0,,
March 2009,24661000.0,69002500.0,26981000.0,,
June 2009,22805000.0,70545000.0,15896000.0,,
September 2009,27895000.0,72623000.0,15187000.0,2634317000.0,1210398000.0
December 2009,23882000.0,78127000.0,21561000.0,,
March 2010,25504000.0,76098000.0,25001000.0,,
June 2010,25780000.0,79296000.0,29232000.0,2640405000.0,1240454000.0
September 2010,27434000.0,79887000.0,32300000.0,2712134000.0,1292279000.0
December 2010,23475000.0,85841000.0,33407000.0,2700582000.0,1293017000.0
March 2011,28154000.0,87504000.0,30615000.0,2758837000.0,1337018000.0
June 2011,25723000.0,89285000.0,33838000.0,2916068000.0,1438485000.0
September 2011,29033000.0,91334000.0,38161000.0,2842967000.0,1380446000.0
December 2011,29190000.0,95798000.0,36373000.0,2889970000.0,1415876000.0
March 2012,26897000.0,97697000.0,35421000.0,2972746000.0,1471272000.0
June 2012,28198000.0,93668000.0,38871000.0,2974656000.0,1490974000.0
September 2012,32118000.0,97888000.0,41797000.0,3105907000.0,1548908000.0
December 2012,32328000.0,105075000.0,34118000.0,3126400000.0,1569051000.0
March 2013,38113000.0,100795000.0,36527000.0,3224275000.0,1604120000.0
June 2013,33109000.0,96550000.0,34227000.0,3217095000.0,1611080000.0
September 2013,31102000.0,94216000.0,15625000.0,3237095000.0,1647375000.0
December 2013,35755000.0,99901000.0,32097000.0,3226773000.0,1639801000.0
March 2014,37225000.0,104832000.0,37725000.0,3248905000.0,1672871000.0
June 2014,32498000.0,102616000.0,48122000.0,3254792000.0,1678382000.0
September 2014,33984000.0,96138000.0,40254000.0,3208452000.0,1664064000.0
December 2014,31321000.0,97827000.0,35265000.0,3115735000.0,1599342000.0
March 2015,31404000.0,92158000.0,32093000.0,3119570000.0,1635599000.0
June 2015,34157000.0,90733000.0,36331000.0,3100969000.0,1621758000.0
September 2015,35389000.0,90780000.0,28194000.0,3086471000.0,1627495000.0
December 2015,34798000.0,82994000.0,26241000.0,3116840000.0,1645005000.0
March 2016,39731000.0,82771000.0,31050000.0,3135645000.0,1681791000.0
June 2016,36006000.0,88553000.0,36311000.0,3100725000.0,1672686000.0
September 2016,36801000.0,85643000.0,33143000.0,3041859000.0,1620147000.0
December 2016,34564000.0,85063000.0,30564000.0,2953179000.0,1513566000.0
March 2017,36950000.0,87064000.0,32026000.0,2966302000.0,1531623000.0
June 2017,36314000.0,89144000.0,40088000.0,3019817000.0,1538927000.0
September 2017,36818000.0,94870000.0,38602000.0,3090592000.0,1626439000.0
December 2017,32420000.0,95950000.0,1299000.0,3138495000.0,1685164000.0
March 2018,34085000.0,99999000.0,13965000.0,3102757000.0,1586262000.0
June 2018,31040000.0,103053000.0,40683000.0,2978853000.0,1479517000.0
September 2018,32293000.0,89432000.0,40560000.0,2964048000.0,1478543000.0
December 2018,31876000.0,96326000.0,44069000.0,2967504000.0,1491490000.0
March 2019,31344000.0,99860000.0,42359000.0,3032957000.0,1547169000.0
June 2019,31298000.0,103655000.0,47465000.0,3066139000.0,1571192000.0
September 2019,31935000.0,104812000.0,45855000.0,3114237000.0,1628973000.0
December 2019,28208000.0,98367000.0,50027000.0,3348078000.0,1719325000.0
March 2020,26688000.0,107251000.0,49745000.0,3384973000.0,1760490000.0
June 2020,27407000.0,96899000.0,-12590000.0,3252349000.0,1659863000.0
September 2020,28562000.0,95430000.0,-77977000.0,3225831000.0,1613487000.0
December 2020,28008000.0,99603000.0,37842000.0,3366548000.0,1664923000.0
March 2021,30453000.0,105131000.0,48688000.0,3405840000.0,1697962000.0
June 2021,33095000.0,100597000.0,36122000.0,3383310000.0,1670528000.0
September 2021,33972000.0,106697000.0,34568000.0,3433169000.0,1718780000.0
December 2021,27708000.0,111797000.0,46265000.0,3384605000.0,1659469000.0
March 2022,30720000.0,111019000.0,29087000.0,3441493000.0,1712831000.0
June 2022,25890000.0,113886000.0,50409000.0,3439056000.0,1722686000.0
