,NetIncomeLoss,Assets
March 2017,3750250.0,
June 2017,3750250.0,
September 2017,3750250.0,
December 2017,3750250.0,2136081000.0
March 2018,6864000.0,
June 2018,5599000.0,
September 2018,7370000.0,
December 2018,6033000.0,2179070000.0
March 2019,6436000.0,
June 2019,8348000.0,
September 2019,7104000.0,2228311000.0
December 2019,7652000.0,2356878000.0
March 2020,5363000.0,2512078000.0
June 2020,11474000.0,2875457000.0
September 2020,17659000.0,2898809000.0
December 2020,10179000.0,3013771000.0
March 2021,15215000.0,3151756000.0
June 2021,11694000.0,3157229000.0
September 2021,13067000.0,3175169000.0
December 2021,12705000.0,3392691000.0
March 2022,10184000.0,3336199000.0
June 2022,9293000.0,3295065000.0
