,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,815924.0,88250.0,15953.0,-3524.0,,
June 2011,815924.0,88250.0,15953.0,-3525.0,,
September 2011,815924.0,88250.0,15953.0,-3518.0,,
December 2011,815924.0,88250.0,15953.0,-3257689.0,19570.0,17053.0
March 2012,3558454.0,34271.0,80194.0,-3572033.0,3909.0,3909.0
June 2012,4739692.0,141962.0,144288.0,-4760179.0,3900.0,3900.0
September 2012,8459745.0,110656.0,113140.0,-8480457.0,3900.0,3900.0
December 2012,13499126.0,237111.0,954674.0,-13531187.0,3900.0,3900.0
March 2013,2250484.0,158690.0,1726923.0,-4868735.0,4950641.0,2637920.0
June 2013,5099902.0,605203.0,2906507.0,-5048513.0,2672542.0,404409.0
September 2013,6030861.0,1399875.0,812066.0,-10897799.0,21364710.0,16847848.0
December 2013,11872201.0,4920241.0,12243504.0,-12822275.0,20498879.0,7501244.0
March 2014,22090000.0,6942323.0,10092022.0,-70625726.0,94048621.0,6442296.0
June 2014,22924000.0,13310000.0,11340071.0,8482947.0,155535303.0,53396976.0
September 2014,31792122.0,13018729.0,18575982.0,-17980000.0,145931880.0,45444559.0
December 2014,32782000.0,14523948.0,19636621.0,-29027000.0,135470972.0,37333662.0
March 2015,25476000.0,10347000.0,14855000.0,39654989.0,415988432.0,233543094.0
June 2015,31012000.0,10563000.0,19692000.0,-25527000.0,425140000.0,244737000.0
September 2015,48501000.0,14064000.0,22308000.0,105578000.0,511630000.0,299954000.0
December 2015,45651000.0,15452000.0,22686000.0,-2469000.0,512400000.0,301932000.0
March 2016,37249000.0,14672000.0,19125000.0,11216000.0,507100000.0,297739000.0
June 2016,44690000.0,17675000.0,23205000.0,-13403000.0,533971000.0,300157000.0
September 2016,54317000.0,18428000.0,23848000.0,-37113000.0,532420000.0,342590000.0
December 2016,55549000.0,20078000.0,26625000.0,-8603000.0,525282000.0,332352000.0
March 2017,48028000.0,20860000.0,23115000.0,-11090000.0,510381000.0,322398000.0
June 2017,52000.0,19482000.0,28835000.0,-13229000.0,507130000.0,319658000.0
September 2017,50948000.0,19610000.0,24852000.0,-17794000.0,520510000.0,325339000.0
December 2017,57000.0,18216000.0,24531000.0,-18000.0,520346000.0,325807000.0
March 2018,56344000.0,24636000.0,26468000.0,-18378000.0,500794000.0,286803000.0
June 2018,62897000.0,34460000.0,25100000.0,-22329000.0,491144000.0,278917000.0
September 2018,76289000.0,32448000.0,26107000.0,-54516000.0,716186000.0,502989000.0
December 2018,48756000.0,32213000.0,25979000.0,-7455000.0,709160000.0,495678000.0
March 2019,77798000.0,33443000.0,32669000.0,-40977000.0,667668000.0,475513000.0
June 2019,81236000.0,37934000.0,38970000.0,-38701000.0,647574000.0,457015000.0
September 2019,78810000.0,33220000.0,29779000.0,-36490000.0,613816000.0,439718000.0
December 2019,,36366000.0,27533000.0,-30259000.0,604800000.0,429064000.0
March 2020,62836000.0,30249000.0,33139000.0,808000.0,573063000.0,406630000.0
