,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2011,31028000.0,-596000.0,223174000.0,140203000.0,33025000.0
March 2012,33435000.0,8042000.0,213211000.0,130796000.0,31912000.0
June 2012,33052000.0,2371000.0,221624000.0,138779000.0,31502000.0
September 2012,,16896000.0,221739000.0,137799000.0,28509000.0
December 2012,19498000.0,490000.0,227180000.0,132508000.0,38048000.0
March 2013,19498000.0,490000.0,226987000.0,132007000.0,38242000.0
June 2013,37900000.0,556000.0,225603000.0,131830000.0,35851000.0
September 2013,,1607000.0,225572000.0,128714000.0,36049000.0
December 2013,-2321000.0,-1708000.0,225849000.0,126374000.0,35204000.0
March 2014,40901000.0,2551000.0,226037000.0,121823000.0,34917000.0
June 2014,41510000.0,2256000.0,226858000.0,122735000.0,31242000.0
September 2014,,3649000.0,230786000.0,125987000.0,30630000.0
December 2014,,5956000.0,240746000.0,135362000.0,30572000.0
March 2015,,4529000.0,260415000.0,133477000.0,32364000.0
June 2015,,4266000.0,271983000.0,144669000.0,31450000.0
September 2015,,5682000.0,270617000.0,142398000.0,31640000.0
December 2015,,3234000.0,282543000.0,147284000.0,39155000.0
March 2016,,3385000.0,273654000.0,133642000.0,38202000.0
June 2016,,4165000.0,276247000.0,134921000.0,37251000.0
September 2016,,5045000.0,275499000.0,135410000.0,34494000.0
December 2016,,2861000.0,278267000.0,140569000.0,33043000.0
March 2017,,5842000.0,269649000.0,130158000.0,32651000.0
June 2017,,4579000.0,277096000.0,139101000.0,31095000.0
September 2017,,4974000.0,279756000.0,145692000.0,32076000.0
December 2017,64251000.0,-913000.0,293748000.0,159382000.0,31122000.0
March 2018,,4289000.0,291641000.0,142257000.0,40642000.0
June 2018,,2945000.0,281348000.0,138918000.0,40772000.0
September 2018,,1897000.0,284484000.0,140341000.0,40938000.0
December 2018,34693000.0,304000.0,291641000.0,148547000.0,38231000.0
March 2019,34693000.0,304000.0,282035000.0,137069000.0,38086000.0
June 2019,,2157000.0,280501000.0,136497000.0,
September 2019,,-5138000.0,275416000.0,131803000.0,
December 2019,,1210000.0,275766000.0,136786000.0,
March 2020,,-20352000.0,415234000.0,131759000.0,
June 2020,,2178000.0,386973000.0,129143000.0,
September 2020,,6543000.0,394316000.0,145918000.0,
December 2020,47842000.0,4011000.0,402549000.0,160678000.0,
March 2021,50001000.0,5974000.0,408961000.0,171033000.0,
June 2021,47631000.0,3016000.0,418479000.0,176471000.0,
September 2021,,5041000.0,416033000.0,176811000.0,
December 2021,50915000.0,5573000.0,421660000.0,180284000.0,
March 2022,54927000.0,47118000.0,424057000.0,236477000.0,
June 2022,54695000.0,7628000.0,413753000.0,221722000.0,
