,NetIncomeLoss,Assets,AssetsCurrent
March 2015,-79062000.0,,
June 2015,-79062000.0,,
September 2015,-79062000.0,,
December 2015,-79062000.0,,
March 2016,-103167000.0,,
June 2016,347389000.0,,
September 2016,86317000.0,,
December 2016,41308000.0,7062470000.0,1115801000.0
March 2017,-122807000.0,7910591000.0,1777154000.0
June 2017,116386000.0,7369736000.0,1242482000.0
September 2017,-97959000.0,7782564000.0,1559899000.0
December 2017,195846000.0,7391285000.0,1288694000.0
March 2018,168879000.0,7516758000.0,1493215000.0
June 2018,224410000.0,6930524000.0,1271701000.0
September 2018,-94789000.0,6990536000.0,1454487000.0
December 2018,71568000.0,6769636000.0,1217133000.0
March 2019,191243000.0,7833521000.0,1400461000.0
June 2019,781594000.0,7091788000.0,1120859000.0
September 2019,-95226000.0,6824713000.0,1124199000.0
December 2019,60875000.0,6515628000.0,942927000.0
March 2020,99615000.0,6497082000.0,1312025000.0
June 2020,-307823000.0,5953677000.0,1270194000.0
September 2020,-784442000.0,5175149000.0,1480454000.0
December 2020,379319000.0,4970894000.0,1443786000.0
March 2021,-164928000.0,4484048000.0,1311270000.0
June 2021,-29000000.0,3645668000.0,897025000.0
September 2021,360406000.0,3914356000.0,2169846000.0
December 2021,25968000.0,2211310000.0,544319000.0
March 2022,-44211000.0,2210732000.0,491611000.0
June 2022,43423000.0,2101949000.0,400523000.0
