,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,5755500.0,1036500.0,-739000.0,,
June 2009,5755500.0,1036500.0,-739000.0,,
September 2009,5755500.0,1036500.0,-739000.0,,
December 2009,5755500.0,1036500.0,-739000.0,,
March 2010,5578000.0,1220000.0,-5305000.0,,
June 2010,6053000.0,995000.0,-4164000.0,,
September 2010,4215000.0,775000.0,-2726000.0,,
December 2010,4474000.0,800000.0,174000.0,18147000.0,13367000.0
March 2011,5245000.0,1093000.0,-750000.0,,
June 2011,6330000.0,1093000.0,-753000.0,29917000.0,25332000.0
September 2011,6256000.0,1052000.0,-953000.0,29390000.0,24853000.0
December 2011,7491000.0,1073000.0,-2030000.0,29807000.0,25326000.0
March 2012,7429000.0,1190000.0,-1672000.0,27893000.0,23255000.0
June 2012,7213000.0,1272000.0,-1877000.0,,
September 2012,6669000.0,1195000.0,-548000.0,28764000.0,23859000.0
December 2012,7698000.0,1027000.0,1041000.0,31973000.0,26917000.0
March 2013,8611000.0,1005000.0,-2631000.0,30524000.0,25431000.0
June 2013,7853000.0,1005000.0,-2568000.0,32463000.0,27478000.0
September 2013,7690000.0,977000.0,-4049000.0,32859000.0,27760000.0
December 2013,8372000.0,1042000.0,-2234000.0,31038000.0,25854000.0
March 2014,8576000.0,973000.0,-4887000.0,28657000.0,23570000.0
June 2014,9921000.0,978000.0,-6439000.0,26398000.0,21439000.0
September 2014,8688000.0,1276000.0,-3495000.0,29902000.0,25110000.0
December 2014,8928000.0,1350000.0,-4105000.0,59403000.0,54798000.0
March 2015,8469000.0,1803000.0,-5436000.0,54694000.0,48967000.0
June 2015,10730000.0,1974000.0,-7041000.0,51343000.0,45211000.0
September 2015,8733000.0,1756000.0,-5343000.0,47149000.0,40282000.0
December 2015,7933000.0,1750000.0,-2458000.0,42251000.0,34800000.0
March 2016,7957000.0,1886000.0,-4265000.0,38419000.0,31109000.0
June 2016,9043000.0,1900000.0,-3533000.0,36001000.0,28507000.0
September 2016,8753000.0,1715000.0,-3146000.0,44619000.0,37277000.0
December 2016,9517000.0,2298000.0,-4427000.0,41941000.0,33987000.0
March 2017,8029000.0,1429000.0,-4108000.0,37040000.0,29316000.0
June 2017,9184000.0,1810000.0,-4289000.0,42283000.0,34450000.0
September 2017,7616000.0,1601000.0,-4612000.0,37351000.0,29740000.0
December 2017,8335000.0,1389000.0,-3842000.0,42984000.0,36050000.0
March 2018,8217000.0,1289000.0,-5021000.0,40384000.0,33584000.0
June 2018,8987000.0,1361000.0,-4911000.0,35649000.0,29155000.0
September 2018,8451000.0,1277000.0,-4665000.0,34255000.0,28033000.0
December 2018,12125000.0,1276000.0,-6919000.0,38516000.0,33307000.0
March 2019,7886000.0,1424000.0,-4900000.0,33810000.0,28849000.0
June 2019,6717000.0,1124000.0,-3899000.0,32362000.0,27058000.0
September 2019,7851000.0,1126000.0,-5478000.0,28273000.0,23289000.0
December 2019,7455000.0,1091000.0,-3578000.0,31847000.0,27019000.0
March 2020,6705000.0,991000.0,-6006000.0,24531000.0,19969000.0
June 2020,4920000.0,690000.0,-4697000.0,27756000.0,22894000.0
September 2020,5941000.0,963000.0,12000.0,41996000.0,36047000.0
December 2020,7143000.0,1051000.0,-6138000.0,41025000.0,35110000.0
March 2021,8803000.0,1803000.0,-6901000.0,63484000.0,57749000.0
June 2021,7324000.0,1162000.0,-702000.0,61249000.0,55340000.0
September 2021,7499000.0,1540000.0,-3276000.0,58514000.0,52654000.0
December 2021,9334000.0,1543000.0,-5279000.0,55284000.0,49354000.0
March 2022,8935000.0,1544000.0,-4776000.0,50242000.0,43783000.0
June 2022,10196000.0,1653000.0,-5611000.0,50854000.0,44267000.0
