,OperatingExpenses,NetIncomeLoss,Assets
March 2010,9426000.0,,
June 2010,11043000.0,,
September 2010,18567000.0,,
December 2010,47049000.0,-3351000.0,833026000.0
March 2011,45780000.0,-7916000.0,
June 2011,45957000.0,-3588000.0,811755000.0
September 2011,43242000.0,263000.0,808641000.0
December 2011,44957000.0,6630000.0,808226000.0
March 2012,45050000.0,1343000.0,810920000.0
June 2012,46822000.0,826000.0,817050000.0
September 2012,48703000.0,1320000.0,827402000.0
December 2012,49316000.0,1559000.0,845332000.0
March 2013,48286000.0,3933000.0,891589000.0
June 2013,48801000.0,4703000.0,906859000.0
September 2013,51376000.0,4985000.0,965901000.0
December 2013,51700000.0,5220000.0,1016494000.0
March 2014,54422000.0,4817000.0,1035672000.0
June 2014,53653000.0,5968000.0,1057255000.0
September 2014,60143000.0,5231000.0,1062698000.0
December 2014,60015000.0,6749000.0,1075425000.0
March 2015,61319000.0,6652000.0,1086287000.0
June 2015,66660000.0,7623000.0,1097785000.0
September 2015,69804000.0,9004000.0,1115609000.0
December 2015,71425000.0,11427000.0,1162543000.0
March 2016,70859000.0,13345000.0,1217661000.0
June 2016,73532000.0,14120000.0,1296330000.0
September 2016,78769000.0,14264000.0,1359992000.0
December 2016,82575000.0,16980000.0,1451303000.0
March 2017,84657000.0,18376000.0,1452589000.0
June 2017,87804000.0,17728000.0,1485508000.0
September 2017,92269000.0,17842000.0,1499956000.0
December 2017,92279000.0,20909000.0,1625643000.0
March 2018,93282000.0,20302000.0,1640414000.0
June 2018,100344000.0,19389000.0,1767098000.0
September 2018,104707000.0,18600000.0,1818220000.0
December 2018,103780000.0,19631000.0,1853667000.0
March 2019,103462000.0,18960000.0,1932862000.0
June 2019,,18960000.0,2001444000.0
September 2019,,18960000.0,2046742000.0
December 2019,,18960000.0,2100999000.0
March 2020,,,2144259000.0
June 2020,,,2168890000.0
September 2020,,,2182978000.0
December 2020,,,2176273000.0
March 2021,,,2165213000.0
June 2021,,,2157223000.0
September 2021,,,2166995000.0
