,OperatingExpenses,NetIncomeLoss,Assets
March 2013,16042000.0,-2167000.0,
June 2013,16042000.0,-4076000.0,
September 2013,32869000.0,-8679000.0,
December 2013,49573000.0,-15124000.0,1549595000.0
March 2014,68413000.0,-10938000.0,
June 2014,70026000.0,-11030000.0,
September 2014,77946000.0,-11151000.0,1818103000.0
December 2014,84843000.0,-13284000.0,1966159000.0
March 2015,95208000.0,-21253000.0,2327736000.0
June 2015,112261000.0,-21190000.0,2632681000.0
September 2015,123322000.0,-17959000.0,3055252000.0
December 2015,143767000.0,-22023000.0,3017459000.0
March 2016,140019000.0,-21848000.0,2942083000.0
June 2016,146424000.0,-27358000.0,2908074000.0
September 2016,137916000.0,-20241000.0,2866957000.0
December 2016,133245000.0,-2802000.0,2821728000.0
March 2017,128861000.0,-9895000.0,2772670000.0
June 2017,129365000.0,3121000.0,2743774000.0
September 2017,127574000.0,-14539000.0,2707017000.0
December 2017,119373000.0,33521000.0,2508027000.0
March 2018,112519000.0,-13349000.0,2472747000.0
June 2018,187872000.0,-39081000.0,2428315000.0
September 2018,137955000.0,-20299000.0,2401011000.0
December 2018,199603000.0,-86626000.0,2286258000.0
March 2019,128732000.0,-11193000.0,2245868000.0
June 2019,125420000.0,-9586000.0,2214917000.0
September 2019,124919000.0,28849000.0,2203871000.0
December 2019,,-6056000.0,2194709000.0
March 2020,,5837000.0,1910988000.0
June 2020,,-2658000.0,1861734000.0
September 2020,,-3750000.0,1802685000.0
December 2020,,-3188000.0,1773536000.0
March 2021,,-7311000.0,1756772000.0
June 2021,,-12969000.0,1743578000.0
