,NetIncomeLoss,Assets,AssetsCurrent
June 2010,,,
September 2010,,,
December 2010,,,
March 2011,,116838.0,110520.0
June 2011,-20096.0,,
September 2011,-300908.0,,
December 2011,-568098.0,,
March 2012,-568098.0,116838.0,110520.0
June 2012,-42135.0,130150.0,101833.0
September 2012,-66155.0,124837.0,98299.0
December 2012,-49203.5,137279.0,112521.0
March 2013,-49203.5,130489.0,96920.0
June 2013,-63129.0,146850.0,116100.0
September 2013,-42058.0,119195.0,91293.0
December 2013,,,
March 2014,,74712.0,52527.0
June 2014,,,
September 2014,,,
December 2014,,152608.0,138778.0
March 2015,,,
