,NetIncomeLoss,Assets,AssetsCurrent
March 2009,18820500.0,,
June 2009,18820500.0,,
September 2009,18820500.0,,
December 2009,18820500.0,,
March 2010,24226000.0,,
June 2010,24462000.0,,
September 2010,8009000.0,,
December 2010,20947000.0,2722086000.0,429326000.0
March 2011,33672000.0,,
June 2011,11719000.0,2788022000.0,492600000.0
September 2011,25596000.0,2751110000.0,463482000.0
December 2011,36859000.0,2772147000.0,483410000.0
March 2012,41542000.0,2806578000.0,529033000.0
June 2012,43172000.0,2779637000.0,496356000.0
September 2012,24110000.0,2781808000.0,493331000.0
December 2012,39406000.0,2761361000.0,453663000.0
March 2013,34418000.0,2808836000.0,490160000.0
June 2013,27780000.0,2845055000.0,501105000.0
September 2013,23272000.0,2842424000.0,492011000.0
December 2013,28920000.0,2817622000.0,454402000.0
March 2014,33044000.0,2915726000.0,534499000.0
June 2014,35341000.0,2903771000.0,517125000.0
September 2014,26530000.0,2862077000.0,484072000.0
December 2014,25712000.0,2924809000.0,527644000.0
March 2015,35063000.0,2987051000.0,568051000.0
June 2015,36940000.0,4341335000.0,754320000.0
September 2015,29406000.0,4314405000.0,701531000.0
December 2015,29327000.0,4426666000.0,749154000.0
March 2016,54833000.0,4847969000.0,844023000.0
June 2016,33935000.0,4819889000.0,825027000.0
September 2016,6471000.0,4845405000.0,805735000.0
December 2016,20172000.0,4944395000.0,808068000.0
March 2017,15870000.0,5002937000.0,844214000.0
June 2017,42055000.0,5054211000.0,871246000.0
September 2017,18462000.0,5123807000.0,904050000.0
December 2017,100797000.0,5127166000.0,920826000.0
March 2018,33739000.0,5968643000.0,1041341000.0
June 2018,46511000.0,5964800000.0,1019342000.0
September 2018,32917000.0,5980181000.0,1023295000.0
December 2018,24673000.0,5964265000.0,992524000.0
March 2019,40834000.0,7021492000.0,1052885000.0
June 2019,44816000.0,7106940000.0,1028065000.0
September 2019,30732000.0,7154756000.0,1050293000.0
December 2019,32067000.0,7340288000.0,1212992000.0
March 2020,53125000.0,7115567000.0,998030000.0
June 2020,51650000.0,7468458000.0,1363329000.0
September 2020,76946000.0,7659877000.0,1624134000.0
December 2020,77274000.0,7655399000.0,1594000000.0
March 2021,110546000.0,7920781000.0,1835314000.0
June 2021,164894000.0,7956379000.0,1868170000.0
September 2021,76928000.0,7899473000.0,1779341000.0
December 2021,49857000.0,7360171000.0,1139439000.0
March 2022,49117000.0,7535944000.0,1250851000.0
June 2022,55207000.0,7551658000.0,1221048000.0
