,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,3467263.0,2823254.0,-3200720.0,,
June 2020,3850403.0,3221000.0,-3604162.0,,
September 2020,4767797.0,4069037.0,-4399079.0,,
December 2020,6028301.0,4890495.0,-5835937.0,38423018.0,37731219.0
March 2021,6575043.0,5391020.0,-6229651.0,,
June 2021,8332363.0,6991965.0,-7987665.0,53042125.0,51436892.0
September 2021,8806426.0,6207486.0,-8534073.0,164042391.0,153310816.0
December 2021,11099125.0,7950488.0,-10784359.0,166704832.0,152333996.0
March 2022,13018514.0,9058545.0,-12896374.0,152447334.0,139530219.0
June 2022,11692535.0,7981075.0,-11527303.0,142049942.0,129170188.0
