,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,11035250.0,25241750.0,,
June 2007,11035250.0,25241750.0,,
September 2007,11035250.0,25241750.0,,
December 2007,11035250.0,25241750.0,,
March 2008,9411500.0,35622500.0,,
June 2008,9411500.0,35622500.0,,
September 2008,9943000.0,33360000.0,,
December 2008,10477000.0,40533000.0,1880951000.0,501909000.0
March 2009,10856000.0,37081000.0,,
June 2009,9378000.0,36007000.0,,
September 2009,10904000.0,32745000.0,2028671000.0,776572000.0
December 2009,12520000.0,40080000.0,2087510000.0,761173000.0
March 2010,13179000.0,40878000.0,,
June 2010,13577000.0,38123000.0,2202998000.0,778167000.0
September 2010,14235000.0,39709000.0,2262752000.0,855808000.0
December 2010,13775000.0,52510000.0,2352676000.0,858467000.0
March 2011,12594000.0,50617000.0,2374799000.0,816814000.0
June 2011,11006000.0,47921000.0,2404149000.0,750953000.0
September 2011,13542000.0,42285000.0,2301957000.0,924479000.0
December 2011,15191000.0,60081000.0,2345501000.0,1122020000.0
March 2012,17480000.0,43227000.0,2414118000.0,679541000.0
June 2012,17542000.0,44239000.0,2445576000.0,756605000.0
September 2012,19351000.0,48231000.0,2539454000.0,753689000.0
December 2012,20371000.0,68292000.0,2600627000.0,728384000.0
March 2013,21905000.0,71487000.0,2646667000.0,831653000.0
June 2013,20597000.0,61895000.0,2725270000.0,859384000.0
September 2013,24857000.0,79756000.0,2885125000.0,910642000.0
December 2013,26520000.0,80349000.0,2957685000.0,1029714000.0
March 2014,28234000.0,72800000.0,3651492000.0,1127300000.0
June 2014,32052000.0,72886000.0,3768657000.0,1199667000.0
September 2014,32583000.0,91155000.0,3854291000.0,1152676000.0
December 2014,32417000.0,97107000.0,4001546000.0,1262555000.0
March 2015,35828000.0,77746000.0,3986913000.0,1241579000.0
June 2015,36693000.0,67200000.0,4131105000.0,1151476000.0
September 2015,38396000.0,88040000.0,4184809000.0,1210985000.0
December 2015,37674000.0,88420000.0,4181684000.0,1253188000.0
March 2016,40842000.0,74858000.0,4183752000.0,1330828000.0
June 2016,37690000.0,73635000.0,4269722000.0,1365584000.0
September 2016,42341000.0,76000000.0,4353635000.0,1386964000.0
December 2016,46755000.0,91639000.0,4373146000.0,1309917000.0
March 2017,52162000.0,80930000.0,4449995000.0,1398461000.0
June 2017,53373000.0,56752000.0,4489039000.0,1238357000.0
September 2017,57226000.0,60512000.0,4509134000.0,1295783000.0
December 2017,59673000.0,27520000.0,4602844000.0,1308872000.0
March 2018,65065000.0,53714000.0,4686904000.0,1459726000.0
June 2018,59709000.0,43061000.0,5604704000.0,2484160000.0
September 2018,61049000.0,107583000.0,5363887000.0,2429789000.0
December 2018,60342000.0,94015000.0,5461770000.0,2535354000.0
March 2019,66141000.0,107130000.0,5182762000.0,1818418000.0
June 2019,61439000.0,113915000.0,5343236000.0,1744794000.0
September 2019,64887000.0,137890000.0,6357434000.0,2253908000.0
December 2019,68898000.0,119100000.0,7006886000.0,2231613000.0
March 2020,71224000.0,123146000.0,6947956000.0,2014584000.0
June 2020,64090000.0,161915000.0,7224798000.0,2192999000.0
September 2020,66773000.0,158623000.0,7514393000.0,2243221000.0
December 2020,67228000.0,113370000.0,7764130000.0,1929531000.0
March 2021,82045000.0,155695000.0,7817920000.0,2161402000.0
June 2021,77255000.0,156497000.0,7920938000.0,2253252000.0
September 2021,82899000.0,178916000.0,8115475000.0,2761880000.0
December 2021,93173000.0,160534000.0,8138673000.0,1920434000.0
March 2022,99935000.0,119163000.0,8303779000.0,1464483000.0
June 2022,92070000.0,119537000.0,8211054000.0,1566157000.0
