,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,3792750.0,,,
June 2009,3792750.0,,,
September 2009,3792750.0,,,
December 2009,3792750.0,,,
March 2010,985000.0,,,
June 2010,4516000.0,,,
September 2010,10787000.0,,,
December 2010,8118000.0,935362000.0,38027000.0,102439000.0
March 2011,610000.0,,,
June 2011,5451000.0,1000314000.0,83814000.0,103477000.0
September 2011,8215000.0,1013243000.0,89195000.0,103551000.0
December 2011,6602000.0,1038810000.0,68915000.0,135140000.0
March 2012,1109000.0,1042444000.0,59370000.0,134901000.0
June 2012,5201000.0,1055247000.0,58279000.0,135335000.0
September 2012,10084000.0,1075319000.0,62075000.0,135852000.0
December 2012,5924000.0,1087499000.0,42911000.0,147841000.0
March 2013,1317000.0,1098691000.0,34167000.0,150122000.0
June 2013,7440000.0,1130465000.0,48223000.0,151147000.0
September 2013,8950000.0,1149840000.0,49330000.0,153192000.0
December 2013,4677000.0,1109986000.0,39652000.0,103777000.0
March 2014,906000.0,1123935000.0,40752000.0,103934000.0
June 2014,6846000.0,1147022000.0,47007000.0,102916000.0
September 2014,38366000.0,1210104000.0,70528000.0,127132000.0
December 2014,5688000.0,1269304000.0,68093000.0,175996000.0
March 2015,4695000.0,1277821000.0,63148000.0,175437000.0
June 2015,7461000.0,1295857000.0,70012000.0,171069000.0
September 2015,9534000.0,1323375000.0,76879000.0,171078000.0
December 2015,16192000.0,1340963000.0,73376000.0,165752000.0
March 2016,3378000.0,1355576000.0,62626000.0,165242000.0
June 2016,16775000.0,1399337000.0,92714000.0,163039000.0
September 2016,18959000.0,1454341000.0,133339000.0,144818000.0
December 2016,13727000.0,1443376000.0,99611000.0,146943000.0
March 2017,3671000.0,1435777000.0,73736000.0,150778000.0
June 2017,18688000.0,1471186000.0,72892000.0,158433000.0
September 2017,19540000.0,1511570000.0,87121000.0,152484000.0
December 2017,17305000.0,1458001000.0,66858000.0,106798000.0
March 2018,1285000.0,1463874000.0,61060000.0,103096000.0
June 2018,12871000.0,1500121000.0,73173000.0,104275000.0
September 2018,15788000.0,1536868000.0,80367000.0,108933000.0
December 2018,8823000.0,1956389000.0,502722000.0,80837000.0
March 2019,5873000.0,1958807000.0,488456000.0,83804000.0
June 2019,13538000.0,2003650000.0,503919000.0,86580000.0
September 2019,9478000.0,2022382000.0,507814000.0,78713000.0
December 2019,-5486000.0,3132470000.0,122046000.0,759836000.0
March 2020,2417000.0,3174298000.0,128818000.0,
June 2020,19721000.0,3209977000.0,145543000.0,
September 2020,26093000.0,3259714000.0,154902000.0,
December 2020,13284000.0,3311465000.0,127331000.0,
March 2021,2616000.0,3332142000.0,123467000.0,
June 2021,20775000.0,3409522000.0,146858000.0,
September 2021,19068000.0,3469741000.0,155513000.0,
December 2021,18019000.0,3492395000.0,134085000.0,
March 2022,3737000.0,3511876000.0,137935000.0,
June 2022,11558000.0,3541047000.0,138792000.0,
