,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,4169000.0,2885000.0,-2372000.0,,
June 2014,3888000.0,2758000.0,-3909000.0,,
September 2014,3481000.0,2587000.0,-3683000.0,,
December 2014,3935000.0,2723000.0,-4277000.0,13343000.0,1636000.0
March 2015,4369000.0,3070000.0,-4583000.0,66429000.0,56792000.0
June 2015,6783000.0,5004000.0,-7579000.0,60639000.0,37638000.0
September 2015,8346000.0,6627000.0,-8619000.0,53023000.0,39516000.0
December 2015,7183000.0,5665000.0,-7646000.0,45337000.0,37271000.0
March 2016,7798000.0,5622000.0,-8115000.0,37547000.0,29897000.0
June 2016,6249000.0,4298000.0,-6520000.0,30660000.0,23531000.0
September 2016,7134000.0,5124000.0,-7448000.0,30027000.0,23497000.0
December 2016,7452000.0,5413000.0,-7749000.0,20906000.0,15276000.0
March 2017,6748000.0,4626000.0,-6997000.0,43182000.0,38103000.0
June 2017,6551000.0,4363000.0,-6746000.0,34644000.0,29391000.0
September 2017,7719000.0,5683000.0,-7873000.0,25879000.0,21184000.0
December 2017,7352000.0,5446000.0,-7489000.0,18000000.0,13393000.0
March 2018,8066000.0,5806000.0,-8206000.0,10372000.0,5507000.0
June 2018,8805000.0,6533000.0,-8836000.0,45226000.0,38507000.0
September 2018,8252000.0,5899000.0,-8169000.0,38855000.0,30545000.0
December 2018,10253000.0,7270000.0,-10147000.0,35780000.0,23360000.0
March 2019,9487000.0,6616000.0,-9426000.0,35523000.0,11959000.0
June 2019,9407000.0,6640000.0,-9360000.0,45787000.0,18731000.0
September 2019,9557000.0,6486000.0,-9863000.0,36668000.0,7271000.0
December 2019,8746000.0,5643000.0,-8940000.0,37670000.0,6813000.0
March 2020,8596000.0,5514000.0,-8689000.0,55335000.0,19180000.0
June 2020,7698000.0,4932000.0,-7895000.0,47712000.0,11246000.0
September 2020,8528000.0,5824000.0,-8687000.0,80452000.0,44169000.0
December 2020,,5352000.0,-8098000.0,72011000.0,35716000.0
March 2021,,5330000.0,-8142000.0,65710000.0,28473000.0
June 2021,,5000000.0,-6144000.0,60850000.0,23845000.0
September 2021,,5985000.0,-8668000.0,54995000.0,18130000.0
December 2021,,4659000.0,-6971000.0,48390000.0,11609000.0
March 2022,,4481000.0,-33409000.0,26445000.0,15632000.0
