,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,,,,-6213.666666666667,,,
December 2010,,,,-6213.666666666667,,,
March 2011,,,,-6213.666666666667,,,
June 2011,,,,10641.0,,,
September 2011,,,,-5181.0,,,
December 2011,,,,-5762.0,,,
March 2012,,,,-7698.0,,,
June 2012,,,,-46131.0,,,
September 2012,,,,-20815.0,298956.0,253663.0,
December 2012,,,,-179853.0,,,
March 2013,,,,-265546.0,,,
June 2013,,,,-297177.0,329920.0,327724.0,
September 2013,,,,-355404.0,1289076.0,1280413.0,
December 2013,,,733369.0,-1402737.0,795408.0,785286.0,
March 2014,,,733369.0,-655966.0,902654.0,893107.0,
June 2014,,,733369.0,-617762.0,648262.0,637746.0,
September 2014,,,733369.0,-459263.0,396713.0,363345.0,
December 2014,-306980.0,,90947.0,-302281.0,304426.0,272676.0,
March 2015,-416349.0,,90947.0,-406626.0,547126.0,505541.0,
June 2015,369957.0,,90947.0,-362961.0,721653.0,607433.0,
September 2015,1864182.0,,90947.0,-397485.0,541282.0,349179.0,
December 2015,-321573.0,,,309599.0,448562.0,264417.0,
March 2016,359465.0,,,337939.0,501083.0,327119.0,
June 2016,398388.0,,,-324820.0,420647.0,257203.0,
September 2016,898251.0,,,-1598011.0,522352.0,370406.0,
December 2016,508334.0,4727.0,,-346374.0,1234318.0,848694.0,
March 2017,413874.0,4727.0,,-385292.0,1234195.0,899585.0,
June 2017,437176.0,4727.0,,-367009.0,,,
September 2017,717270.0,4727.0,,-677515.0,1254255.0,902524.0,73744.0
December 2017,760653.0,4541.5,,-643556.0,1384459.0,1053232.0,
March 2018,838125.0,4541.5,,-737263.0,1817541.0,1203505.0,
June 2018,731827.0,4541.5,,-639863.0,2052542.0,1423069.0,
September 2018,1354581.0,4541.5,,-1548910.0,2982512.0,2254916.0,93117.0
December 2018,2732628.0,456.25,260697.0,-2588406.0,3827827.0,3042678.0,50876.0
March 2019,1513352.0,456.25,260697.0,-1434363.0,3509727.0,1735456.0,47984.0
June 2019,9514003.0,456.25,260697.0,-9393927.0,6056516.0,4023519.0,45246.0
September 2019,-1360701.0,456.25,260697.0,1228731.0,5250544.0,2740252.0,634701.0
December 2019,3549833.0,2849.75,358332.5,-3432253.0,6582849.0,3670560.0,530279.0
March 2020,2413632.0,2849.75,358332.5,-2521220.0,4977777.0,2058336.0,768990.0
June 2020,2378947.0,2849.75,358332.5,-2541062.0,8566542.0,5828150.0,1001960.0
September 2020,751720.0,2849.75,358332.5,-982556.0,8175143.0,5484900.0,1021895.0
December 2020,5903826.0,460.0,469285.25,-5896072.0,8971770.0,6416444.0,
March 2021,6111759.0,460.0,469285.25,-6085608.0,17332857.0,15667634.0,
June 2021,3165840.0,460.0,469285.25,-3067042.0,15293051.0,13774794.0,
September 2021,3377852.0,460.0,469285.25,-3503308.0,13742802.0,12408944.0,
December 2021,2852793.0,,,-2804203.0,14255941.0,12819598.0,
March 2022,3196479.0,,,-3223697.0,13158652.0,10502314.0,
June 2022,2546608.0,,,-2633892.0,12390607.0,9953966.0,
