,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2019,40510000.0,-7842000.0,,
September 2019,40510000.0,-7842000.0,,
December 2019,40510000.0,-7842000.0,,
March 2020,40510000.0,-7842000.0,,
June 2020,43611000.0,2016000.0,,
September 2020,52237000.0,-1378000.0,239679.0,
December 2020,78816000.0,-24972000.0,255533015.0,1163748.0
March 2021,71875000.0,-3287673.0,254714835.0,332439.0
June 2021,86649000.0,-24804000.0,462656000.0,436791000.0
September 2021,85310000.0,6455000.0,449292000.0,420307000.0
December 2021,105464000.0,-13241000.0,438801000.0,404668000.0
March 2022,98864000.0,-36709000.0,434061000.0,368142000.0
June 2022,95952000.0,-15408000.0,439596000.0,356913000.0
