,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,22051250.0,18969750.0,3081500.0,-21925750.0,,
June 2009,22051250.0,18969750.0,3081500.0,-21925750.0,,
September 2009,22051250.0,18969750.0,3081500.0,-21925750.0,,
December 2009,22051250.0,18969750.0,3081500.0,-21925750.0,,
March 2010,30819000.0,25324000.0,5495000.0,-30325000.0,,
June 2010,33304000.0,27082000.0,6222000.0,-32714000.0,,
September 2010,40916000.0,32873000.0,8043000.0,-40708000.0,,
December 2010,36869000.0,26542000.0,10327000.0,-36419000.0,305747000.0,293114000.0
March 2011,35237000.0,24118000.0,11119000.0,-34809000.0,,
June 2011,30562000.0,19546000.0,11016000.0,-22475000.0,261220000.0,244728000.0
September 2011,32765000.0,20001000.0,12764000.0,-29281000.0,237961000.0,220283000.0
December 2011,24226000.0,12415000.0,11811000.0,-22823000.0,218316000.0,199601000.0
March 2012,27358000.0,12073000.0,15285000.0,-27580000.0,194738000.0,176806000.0
June 2012,22830000.0,11272000.0,11558000.0,-22487000.0,169930000.0,152643000.0
September 2012,22769000.0,12626000.0,10143000.0,-22729000.0,148208000.0,132338000.0
December 2012,22321000.0,11652000.0,10669000.0,-21669000.0,129683000.0,115000000.0
March 2013,21537000.0,11983000.0,9554000.0,-21104000.0,139774000.0,126481000.0
June 2013,21056000.0,11682000.0,9374000.0,-20471000.0,134277000.0,122114000.0
September 2013,21176000.0,10419000.0,10757000.0,-20487000.0,152800000.0,141763000.0
December 2013,20193000.0,11133000.0,9060000.0,-17231000.0,136185000.0,126459000.0
March 2014,20921000.0,11771000.0,9150000.0,-18886000.0,141040000.0,132062000.0
June 2014,21428000.0,12435000.0,8993000.0,-19136000.0,128241000.0,119898000.0
September 2014,21575000.0,11693000.0,9882000.0,-9163000.0,121642000.0,114137000.0
December 2014,22332000.0,12331000.0,10001000.0,-18975000.0,124523000.0,117760000.0
March 2015,25255000.0,14483000.0,10772000.0,-20173000.0,106421000.0,99522000.0
June 2015,25864000.0,15043000.0,10821000.0,-11935000.0,96770000.0,90189000.0
September 2015,3937000.0,16162000.0,10818000.0,1821000.0,99777000.0,86207000.0
December 2015,27528000.0,14752000.0,12776000.0,-1409000.0,131107000.0,110541000.0
March 2016,28069000.0,16361000.0,11708000.0,-19352000.0,140175000.0,119053000.0
June 2016,28714000.0,17522000.0,11192000.0,-18499000.0,161371000.0,138055000.0
September 2016,29373000.0,17479000.0,11894000.0,-17494000.0,150635000.0,122467000.0
December 2016,29248000.0,16255000.0,12993000.0,-19030000.0,137884000.0,109011000.0
March 2017,32236000.0,16971000.0,15265000.0,-23867000.0,135508000.0,88340000.0
June 2017,32388000.0,16883000.0,15505000.0,-25539000.0,177905000.0,132932000.0
September 2017,29796000.0,15844000.0,13952000.0,-22021000.0,157904000.0,113611000.0
December 2017,30023000.0,15626000.0,14397000.0,-20762000.0,144084000.0,101619000.0
March 2018,31245000.0,16311000.0,14934000.0,-24179000.0,156949000.0,115699000.0
June 2018,30607000.0,15664000.0,14943000.0,-22540000.0,137058000.0,96412000.0
September 2018,27862000.0,14356000.0,13506000.0,-25044000.0,182906000.0,143873000.0
December 2018,36369000.0,16263000.0,20106000.0,-30799000.0,170275000.0,131659000.0
March 2019,35251000.0,15485000.0,19766000.0,-30324000.0,185577000.0,112588000.0
June 2019,33993000.0,14910000.0,19083000.0,-24596000.0,170582000.0,98909000.0
September 2019,35028000.0,14962000.0,20066000.0,-29123000.0,146110000.0,76941000.0
December 2019,30849000.0,14273000.0,16576000.0,-91000.0,147985000.0,81046000.0
March 2020,40197000.0,15250000.0,24947000.0,1262000.0,234764000.0,169530000.0
June 2020,30137000.0,15010000.0,15127000.0,-23086000.0,213648000.0,150939000.0
September 2020,31239000.0,16467000.0,14772000.0,-23708000.0,300318000.0,239508000.0
December 2020,35378000.0,17425000.0,17953000.0,74935000.0,413980000.0,355587000.0
March 2021,46687000.0,20548000.0,26139000.0,-87435000.0,1252888000.0,1195952000.0
June 2021,51326000.0,22266000.0,29060000.0,-41001000.0,1245781000.0,1189136000.0
September 2021,89840000.0,27508000.0,31606000.0,16542000.0,2034155000.0,1129805000.0
December 2021,81442000.0,42577000.0,37319000.0,-69329000.0,2006970000.0,1101134000.0
March 2022,91678000.0,52937000.0,39804000.0,-81499000.0,1936666000.0,1029188000.0
June 2022,84162000.0,50348000.0,39252000.0,-71394000.0,1876142000.0,970287000.0
