,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2009,,-947057.25,,
December 2009,,-947057.25,,
March 2010,,-947057.25,,
June 2010,,-947057.25,,
September 2010,,-8783.0,,
December 2010,,-8135.0,,
March 2011,,-87349.0,,
June 2011,,-64978.0,,
September 2011,,-160385.0,,
December 2011,,-55914.0,,
March 2012,,-54564.0,,
June 2012,,54564.0,,
September 2012,,-228.0,,
December 2012,,-114933.0,0.0,
March 2013,,-58043.0,,
June 2013,,-435675.0,,
September 2013,,-79834.0,501217.0,
December 2013,,820144.0,867050.0,864924.0
March 2014,120717.0,614216.0,987232.0,
June 2014,120717.0,928283.0,2103902.0,
September 2014,192738.0,4749437.0,7220475.0,
December 2014,89133.0,-247245.0,7234568.0,7212974.0
March 2015,84283.0,-108653.0,6363501.0,6328370.0
June 2015,109802.0,-132620.0,6423335.0,6366853.0
September 2015,75152.0,-100390.0,6479770.0,6402032.0
December 2015,222215.0,-6346249.0,657621.0,547176.0
March 2016,128691.0,-69106.0,887022.0,763442.0
June 2016,168639.0,-114078.0,890095.0,763896.0
September 2016,175919.0,-94613.0,2105988.0,1933246.0
December 2016,330298.0,-323205.0,3118530.0,2636612.0
March 2017,2348520.0,-2033734.0,4390821.0,3712875.0
June 2017,1276738.0,-839616.0,7248773.0,6627853.0
September 2017,758365.0,-198171.0,10835151.0,10055236.0
December 2017,2444965.0,-3138247.0,10675666.0,9510526.0
March 2018,759544.0,-3055802.0,13405486.0,12049614.0
June 2018,781119.0,782389.0,13582648.0,12960805.0
September 2018,752226.0,3207348.0,19506331.0,19223234.0
December 2018,1344173.0,-9994593.0,20694953.0,18347162.0
March 2019,799904.0,-217173.0,21705779.0,19123132.0
June 2019,994881.0,-1540033.0,21830428.0,19036245.0
September 2019,916328.0,-1633349.0,21280152.0,18601208.0
December 2019,1206965.0,91590.0,23879636.0,21178735.0
March 2020,967607.0,-483310.0,23472163.0,20821941.0
June 2020,1361818.0,1377311.0,33854740.0,31218037.0
September 2020,1317307.0,757866.0,38569324.0,35876474.0
December 2020,1699355.0,-831081.0,43844413.0,40772946.0
March 2021,2732433.0,-2173903.0,41694927.0,38596826.0
June 2021,3413314.0,-2379056.0,45157374.0,42315260.0
September 2021,3260121.0,-1936543.0,47677339.0,44283835.0
December 2021,3458023.0,-1472147.0,49429262.0,40878730.0
March 2022,1649681.0,203347.0,49773688.0,41627053.0
June 2022,1920235.0,-1241256.0,47842441.0,39999778.0
