,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,138102500.0,,13674750.0,,,
June 2009,138102500.0,,13674750.0,,,
September 2009,138102500.0,,13674750.0,,,
December 2009,138102500.0,,13674750.0,,,
March 2010,156796000.0,,56296000.0,,,
June 2010,179736000.0,,40237000.0,,,
September 2010,198971000.0,,36378000.0,,,
December 2010,185403000.0,,3237000.0,1304794000.0,973364000.0,
March 2011,179543000.0,,11808000.0,1332065000.0,965061000.0,
June 2011,193064000.0,,-29916000.0,1348463000.0,944722000.0,
September 2011,174402000.0,,8285000.0,1248305000.0,828335000.0,
December 2011,218090000.0,,-57661000.0,1281888000.0,887351000.0,394537000.0
March 2012,161226000.0,,-3666000.0,1312512000.0,915651000.0,396861000.0
June 2012,174482000.0,,-1782000.0,1340666000.0,944846000.0,395820000.0
September 2012,169298000.0,,11004000.0,1316141000.0,931419000.0,384722000.0
December 2012,163105000.0,,3956000.0,1340220000.0,940312000.0,399908000.0
March 2013,179164000.0,,6680000.0,1262052000.0,862059000.0,399993000.0
June 2013,179154000.0,,7094000.0,1321890000.0,927265000.0,394625000.0
September 2013,188127000.0,,26849000.0,1357823000.0,968748000.0,389075000.0
December 2013,186472000.0,,14165000.0,1408570000.0,1014928000.0,393642000.0
March 2014,195265000.0,,30965000.0,1398824000.0,1013094000.0,385730000.0
June 2014,217455000.0,,34802000.0,1551335000.0,1163635000.0,387700000.0
September 2014,232425000.0,,51123000.0,1609337000.0,1217037000.0,392300000.0
December 2014,226796000.0,,21921000.0,1674918000.0,1285014000.0,389904000.0
March 2015,246233000.0,,56080000.0,1713583000.0,1315295000.0,398288000.0
June 2015,265896000.0,,79782000.0,1912525000.0,1504546000.0,407979000.0
September 2015,293733000.0,,66602000.0,1940654000.0,1512681000.0,427973000.0
December 2015,279067000.0,,29448000.0,2039878000.0,1570467000.0,476941000.0
March 2016,296227000.0,,97612000.0,2068410000.0,1553759000.0,514651000.0
June 2016,319206000.0,,74107000.0,2291432000.0,1765938000.0,525494000.0
September 2016,329597000.0,,65110000.0,2227310000.0,1694424000.0,532886000.0
December 2016,332933000.0,,6664000.0,2393670000.0,1827766000.0,565904000.0
March 2017,356305000.0,,93995000.0,2405711000.0,1826297000.0,579414000.0
June 2017,405233000.0,,59535000.0,2609290000.0,1995008000.0,614282000.0
September 2017,406411000.0,,92310000.0,2693260000.0,2074358000.0,618902000.0
December 2017,404726000.0,,-66650000.0,2735082000.0,2105024000.0,630058000.0
March 2018,439827000.0,451605500.0,117652000.0,2935984000.0,2293154000.0,642830000.0
June 2018,484949000.0,451605500.0,45284000.0,3005665000.0,2361890000.0,643775000.0
September 2018,444814000.0,451605500.0,90728000.0,3004475000.0,2280998000.0,723477000.0
December 2018,436832000.0,451605500.0,47377000.0,3228255000.0,2472140000.0,756115000.0
March 2019,429846000.0,498801750.0,108758000.0,4127413000.0,2381801000.0,1745612000.0
June 2019,505095000.0,498801750.0,75180000.0,4421236000.0,2492543000.0,1928693000.0
September 2019,511933000.0,498801750.0,103090000.0,4566198000.0,2627376000.0,1938822000.0
December 2019,548333000.0,498801750.0,59532000.0,4892943000.0,2819591000.0,2073352000.0
March 2020,508106000.0,508106000.0,49101000.0,5395020000.0,3230407000.0,2164613000.0
June 2020,432133000.0,432133000.0,-68097000.0,5408046000.0,3136788000.0,2271258000.0
September 2020,536211000.0,565937500.0,64278000.0,5711394000.0,3385630000.0,2325764000.0
December 2020,595664000.0,565937500.0,53282000.0,5812369000.0,3344351000.0,2468018000.0
March 2021,527991000.0,527991000.0,98573000.0,5985566000.0,3464737000.0,2520829000.0
June 2021,652382000.0,652382000.0,137369000.0,5764731000.0,3246035000.0,2518696000.0
September 2021,630716000.0,,103139000.0,5901575000.0,3302675000.0,2598900000.0
December 2021,715095000.0,,402422000.0,6491280000.0,3372240000.0,3119040000.0
March 2022,648259000.0,,121223000.0,6545110000.0,3425604000.0,3119506000.0
June 2022,743421000.0,,90404000.0,6676596000.0,3569969000.0,3106627000.0
