,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,31000000.0,,
June 2009,,31000000.0,,
September 2009,,31000000.0,,
December 2009,,31000000.0,,
March 2010,5750000.0,41000000.0,,
June 2010,5750000.0,-11000000.0,,
September 2010,5750000.0,42000000.0,,
December 2010,5750000.0,63000000.0,5203000000.0,1313000000.0
March 2011,6000000.0,45000000.0,,
June 2011,6000000.0,39000000.0,5937000000.0,1994000000.0
September 2011,6000000.0,-248000000.0,5715000000.0,2082000000.0
December 2011,6000000.0,67000000.0,6069000000.0,2268000000.0
March 2012,5250000.0,33000000.0,5824000000.0,2156000000.0
June 2012,5250000.0,50000000.0,5812000000.0,2167000000.0
September 2012,5250000.0,13000000.0,5863000000.0,2226000000.0
December 2012,5250000.0,50000000.0,6392000000.0,2484000000.0
March 2013,5500000.0,44000000.0,6251000000.0,2391000000.0
June 2013,5500000.0,57000000.0,6047000000.0,2269000000.0
September 2013,5500000.0,69000000.0,6279000000.0,2531000000.0
December 2013,5500000.0,91000000.0,6225000000.0,2676000000.0
March 2014,4500000.0,90000000.0,6107000000.0,2544000000.0
June 2014,4500000.0,100000000.0,6080000000.0,2327000000.0
September 2014,4500000.0,96000000.0,6125000000.0,2380000000.0
December 2014,4500000.0,52000000.0,6239000000.0,2546000000.0
March 2015,4750000.0,87000000.0,6319000000.0,2628000000.0
June 2015,4750000.0,156000000.0,6312000000.0,2694000000.0
September 2015,4750000.0,111000000.0,6042000000.0,2419000000.0
December 2015,4750000.0,50000000.0,6024000000.0,2284000000.0
March 2016,4750000.0,136000000.0,5896000000.0,2203000000.0
June 2016,4750000.0,133000000.0,5859000000.0,2197000000.0
September 2016,4750000.0,107000000.0,6008000000.0,2344000000.0
December 2016,4750000.0,197000000.0,6352000000.0,2142000000.0
March 2017,4250000.0,119000000.0,6234000000.0,2063000000.0
June 2017,4250000.0,147000000.0,6190000000.0,2033000000.0
September 2017,4250000.0,149000000.0,6172000000.0,1939000000.0
December 2017,4250000.0,64000000.0,6374000000.0,2195000000.0
March 2018,6250000.0,156000000.0,6376000000.0,2210000000.0
June 2018,6250000.0,239000000.0,6375000000.0,2152000000.0
September 2018,6250000.0,229000000.0,6199000000.0,1859000000.0
December 2018,6250000.0,212000000.0,6383000000.0,1745000000.0
March 2019,5750000.0,118000000.0,7000000000.0,1922000000.0
June 2019,5750000.0,128000000.0,7230000000.0,2123000000.0
September 2019,5750000.0,154000000.0,7184000000.0,2025000000.0
December 2019,5750000.0,149000000.0,7031000000.0,1785000000.0
March 2020,7750000.0,172000000.0,7615000000.0,2137000000.0
June 2020,7750000.0,53000000.0,8233000000.0,2739000000.0
September 2020,7750000.0,222000000.0,8445000000.0,2881000000.0
December 2020,7750000.0,249000000.0,8157000000.0,2444000000.0
March 2021,8500000.0,148000000.0,8214000000.0,2443000000.0
June 2021,8500000.0,129000000.0,8132000000.0,2317000000.0
September 2021,8500000.0,147000000.0,10400000000.0,2794000000.0
December 2021,8500000.0,120000000.0,10627000000.0,2790000000.0
March 2022,,140000000.0,10557000000.0,2786000000.0
June 2022,,178000000.0,10586000000.0,2820000000.0
