,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2006,,9994.8,-6211.25,,,
June 2006,,9994.8,-6211.25,,,
September 2006,,9994.8,-6211.25,,,
December 2006,,9994.8,-6211.25,,,
March 2007,,9994.8,-3137.25,,,
June 2007,,9994.8,-3137.25,,,
September 2007,,9994.8,-3137.25,,,
December 2007,,9994.8,-3137.25,,,
March 2008,,9994.8,-8357.25,,,
June 2008,,9994.8,-8357.25,,,
September 2008,,9994.8,-8357.25,,,
December 2008,,9994.8,-8357.25,,,
March 2009,,9994.8,-14377.5,,,
June 2009,,9994.8,-14377.5,,,
September 2009,,9994.8,-14377.5,,,
December 2009,,9994.8,-14377.5,,,
March 2010,,9994.8,-6393.0,,,
June 2010,,9994.8,-20033.0,,,
September 2010,,9994.8,-7610.0,,,
December 2010,,9994.8,-20304.0,30045.0,29088.0,957.0
March 2011,,6635.0,-2327.0,,,
June 2011,,7780.0,-3473.0,36131.0,35174.0,957.0
September 2011,,9888.0,14658.0,42872.0,41915.0,957.0
December 2011,,18759.0,-14451.0,42968.0,42333.0,635.0
March 2012,,30148.0,-26013.0,55138.0,54503.0,635.0
June 2012,,29684.0,-25549.0,61823.0,61188.0,635.0
September 2012,,23339.0,-19262.0,69868.0,69233.0,635.0
December 2012,,29516.0,-25440.0,70837.0,70525.0,312.0
March 2013,,26724.0,-23032.0,73625.0,73313.0,312.0
June 2013,,25923.0,-22231.0,69753.0,69441.0,312.0
September 2013,,25791.0,-22099.0,69663.0,69351.0,312.0
December 2013,,93791.0,-90098.0,10711.0,10711.0,0.0
March 2014,,24078.0,-21540.0,10650.0,10650.0,0.0
June 2014,,19648.0,-17110.0,10534.0,10534.0,0.0
September 2014,,16186.0,-13840.0,10714.0,10714.0,0.0
December 2014,,15156.0,-14963.0,10573.0,10573.0,0.0
March 2015,,16175.0,-14102.0,10582.0,10582.0,0.0
June 2015,,15729.0,-13656.0,10617.0,10617.0,0.0
September 2015,,26114.0,-24041.0,170.0,170.0,0.0
December 2015,,24282.0,-22209.0,39.0,39.0,0.0
March 2016,,11083.0,1879.0,4036.0,4036.0,0.0
June 2016,,14668.0,-12784.0,1958.0,1958.0,0.0
September 2016,,10882.0,-8997.0,7754.0,7754.0,0.0
December 2016,,61911.0,-60027.0,7833.0,7833.0,0.0
March 2017,,7683.0,-5644.0,11306.0,11306.0,0.0
June 2017,,21226.0,-19264.0,5563.0,5563.0,0.0
September 2017,,31337.0,-31337.0,6212.0,6212.0,0.0
December 2017,,24257.0,-24257.0,5735.0,5735.0,0.0
March 2018,16077.0,16077.0,-16077.0,5658.0,5658.0,
June 2018,7606.0,7606.0,-7606.0,5412.0,5412.0,0.0
September 2018,2627.0,427.0,-2627.0,2846.0,2846.0,
December 2018,,3494.0,248571.0,1.0,1.0,
March 2019,4696.0,4696.0,-4696.0,2200.0,2200.0,
June 2019,6953.0,853.0,-6953.0,2600.0,2600.0,
September 2019,7616.0,451.0,-7616.0,2000.0,2000.0,
December 2019,,-1536.0,-23410.0,0.0,0.0,
March 2020,26633.0,450.0,-26633.0,2500.0,2500.0,
June 2020,18330.0,955.0,-18330.0,0.0,0.0,
September 2020,32838.0,2675.0,-32838.0,0.0,0.0,
December 2020,27853.0,,-27853.0,0.0,0.0,
March 2021,10528.0,0.0,-10528.0,0.0,0.0,
June 2021,7749.0,,-7749.0,0.0,0.0,
September 2021,10663.0,,-10663.0,0.0,0.0,
December 2021,11048.0,,-11048.0,0.0,0.0,
March 2022,19302.0,,-19302.0,0.0,0.0,
June 2022,9329.0,,-9329.0,0.0,0.0,
