,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,,,,,
June 2013,,,,,
September 2013,166548.0,166548.0,-373636.5,,
December 2013,90164.0,90164.0,-373636.5,,
March 2014,152234.0,151122.0,-373636.5,,
June 2014,1079976.0,274230.0,-373636.5,,
September 2014,191985.0,187721.0,-299299.75,,
December 2014,452256.0,404812.0,-299299.75,,
March 2015,270928.0,223979.0,-299299.75,,
June 2015,253537.0,163835.0,-299299.75,,
September 2015,180050.0,175883.0,,,
