,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2016,7870.0,,9463.75,-7397.0,,,
March 2017,3956.0,,9463.75,5440.0,,,
June 2017,14369.0,,9463.75,-9441.0,,,
September 2017,11660.0,,9463.75,-5671.0,,,
December 2017,12285.0,0.0,8477.0,-3980.0,,,
March 2018,4326.0,0.0,8477.0,2305.0,,,
June 2018,10181.0,0.0,8477.0,-10181.0,,,
September 2018,7116.0,0.0,8477.0,-9442.0,,,
December 2018,0.0,0.0,8.75,-17214.0,,,
March 2019,0.0,0.0,8.75,-12393.0,,,
June 2019,59808.0,13927.0,8.75,-59808.0,,,
September 2019,-4105.0,4948.0,8.75,-95789.0,,,
December 2019,38000.0,778.0,8.75,-86661.0,,,
March 2020,149250.0,2828.0,8.75,-185131.0,,,
June 2020,67808.0,0.0,8.75,-67808.0,,,
September 2020,-290095.0,119.0,8.75,290696.0,,,
December 2020,6503.0,0.0,,-10469.0,,,
March 2021,6503.0,100.0,,67534.0,,,
June 2021,59833.0,,,,,,
