,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2009,190759.0,17504.0,,
March 2010,190759.0,17504.0,,
June 2010,186095.0,106321.0,,
September 2010,260970.0,319321.0,,
December 2010,230550.0,237643.0,,
March 2011,245061.0,142816.0,,
June 2011,186605.0,214446.0,,
September 2011,234485.0,267755.0,,
December 2011,230845.0,141383.0,,
March 2012,222531.0,149475.0,,
June 2012,248803.0,300975.0,,
September 2012,329018.0,346807.0,,
December 2012,299244.0,154503.0,,
March 2013,257594.0,325040.0,,
June 2013,271621.0,220477.0,,
September 2013,271299.0,243101.0,,
December 2013,262562.0,112757.0,,
March 2014,270183.0,308053.0,,
June 2014,274875.0,247863.0,,
September 2014,411373.0,445406.0,,
December 2014,310578.0,257887.0,,
March 2015,285265.0,403591.0,,
June 2015,298349.0,424572.0,,
