,NetIncomeLoss,Assets
March 2018,5231000.0,
June 2018,5532000.0,
September 2018,6142000.0,
December 2018,6151000.0,1860588000.0
March 2019,5696000.0,1922118000.0
June 2019,5538000.0,1892918000.0
September 2019,6847000.0,1938854000.0
December 2019,6743000.0,1988225000.0
March 2020,6745000.0,2010701000.0
June 2020,6854000.0,2361866000.0
September 2020,7285000.0,2490928000.0
December 2020,7261000.0,2642634000.0
March 2021,8065000.0,2820672000.0
June 2021,8239000.0,2878476000.0
September 2021,8138000.0,3020784000.0
December 2021,8510000.0,3224710000.0
March 2022,7392000.0,3212460000.0
June 2022,9147000.0,3121113000.0
