,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,165656.0,161303.0,,
June 2010,,-1948.0,536747.0,,
September 2010,,148543.0,601872.0,,
December 2010,,,438909.0,6273409.0,3237853.0
March 2011,,114421.0,560565.0,,
June 2011,,150836.0,831975.0,8068709.0,4857173.0
September 2011,,252836.0,556854.0,8697543.0,5434911.0
December 2011,,269851.0,362319.0,8240754.0,5006811.0
March 2012,0.0,19990.0,640814.0,10279364.0,7072269.0
June 2012,1108630.0,151381.0,-355842.0,9754157.0,6592260.0
