,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2017,2025000.0,33775000.0,0.0,,
March 2018,2025000.0,33775000.0,0.0,,
June 2018,2025000.0,33775000.0,0.0,,
September 2018,2025000.0,33775000.0,0.0,,
December 2018,1900000.0,27200000.0,0.0,,
March 2019,1900000.0,32600000.0,0.0,,
June 2019,1900000.0,32200000.0,0.0,,
September 2019,1900000.0,35100000.0,0.0,594500000.0,219500000.0
December 2019,2350000.0,36500000.0,6000000.0,670900000.0,288100000.0
March 2020,2350000.0,47500000.0,4200000.0,725600000.0,349500000.0
June 2020,2350000.0,32600000.0,3300000.0,659900000.0,290600000.0
September 2020,2350000.0,35200000.0,10000000.0,653500000.0,290200000.0
December 2020,2800000.0,38300000.0,7800000.0,680800000.0,324600000.0
March 2021,2800000.0,48200000.0,600000.0,639300000.0,307900000.0
June 2021,2800000.0,42600000.0,9500000.0,685400000.0,371900000.0
September 2021,2800000.0,38000000.0,9700000.0,696500000.0,388100000.0
December 2021,,36800000.0,8200000.0,600600000.0,297600000.0
March 2022,,48900000.0,1300000.0,657700000.0,359500000.0
June 2022,,47800000.0,39100000.0,715100000.0,423100000.0
