,NetIncomeLoss,Assets
September 2018,-30113750.0,
December 2018,-30113750.0,
March 2019,-30113750.0,
June 2019,-30113750.0,
September 2019,-30795000.0,
December 2019,-30996000.0,
March 2020,-85620000.0,
June 2020,34813000.0,1402251000.0
September 2020,-15275000.0,
December 2020,-26610000.0,2708122000.0
March 2021,-247159000.0,4766389000.0
June 2021,-141879000.0,4866967000.0
September 2021,-306615000.0,5402099000.0
December 2021,-159735000.0,6952449000.0
March 2022,-54671000.0,7031726000.0
June 2022,-186396000.0,6973792000.0
