,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2017,1460.0,-1460.0,,
June 2017,0.0,0.0,,
September 2017,0.0,0.0,,
December 2017,20950.0,-13534.0,5973.0,5973.0
March 2018,11025.0,-11025.0,,
June 2018,3825.0,-3825.0,,
September 2018,8437.0,-8437.0,,
December 2018,15671.0,-15671.0,0.0,0.0
March 2019,6083.0,-6083.0,,
June 2019,10912.0,-10912.0,0.0,0.0
September 2019,3807.0,-3807.0,0.0,0.0
December 2019,12534.0,-12534.0,0.0,0.0
March 2020,1671.0,-1671.0,0.0,0.0
June 2020,5264.0,-5264.0,0.0,0.0
September 2020,3372.0,-3372.0,0.0,0.0
December 2020,1337.0,-1337.0,0.0,0.0
March 2021,2300.0,-2300.0,0.0,0.0
June 2021,-263.0,263.0,0.0,0.0
September 2021,425406.0,-425406.0,37693.0,37693.0
December 2021,10523.0,32626.0,0.0,
March 2022,34750.0,-34750.0,,
June 2022,17174.0,-17174.0,0.0,
