,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2016,36496250.0,10021250.0,-9302000.0,,,
June 2016,36496250.0,10021250.0,-9302000.0,,,
September 2016,36496250.0,10021250.0,-9302000.0,,,
December 2016,36496250.0,10021250.0,-9302000.0,,,
March 2017,44789000.0,12458000.0,-8826000.0,,,
June 2017,48030000.0,13713000.0,-9214000.0,,,
September 2017,52718000.0,15869000.0,-11313000.0,,,
December 2017,57362000.0,15633000.0,-11669000.0,164337000.0,111255000.0,
March 2018,65828000.0,17185000.0,-15888000.0,,,
June 2018,70158000.0,17791000.0,-17150000.0,169358000.0,105987000.0,63371000.0
September 2018,78375000.0,20553000.0,-20869000.0,454198000.0,381305000.0,
December 2018,82413000.0,21169000.0,-19614000.0,460612000.0,396788000.0,
March 2019,89760000.0,21935000.0,-21440000.0,466391000.0,400429000.0,
June 2019,93700000.0,21698000.0,-21628000.0,480769000.0,411130000.0,
September 2019,94934000.0,20763000.0,-17640000.0,532212000.0,424993000.0,
December 2019,106173000.0,22668000.0,-38305000.0,558612000.0,362962000.0,
March 2020,105619000.0,26831000.0,-22977000.0,549574000.0,355454000.0,
June 2020,98632000.0,25310000.0,-11960000.0,575836000.0,379801000.0,
September 2020,96353000.0,25128000.0,-5858000.0,623835000.0,420976000.0,
December 2020,98496000.0,24418000.0,-1936000.0,690589000.0,483793000.0,
March 2021,106918000.0,26838000.0,-7748000.0,700847000.0,497659000.0,
June 2021,115715000.0,28201000.0,-11638000.0,744767000.0,436462000.0,
September 2021,122820000.0,30675000.0,-16246000.0,1158490000.0,846758000.0,
December 2021,131049000.0,30718000.0,-11045000.0,1248819000.0,749438000.0,
March 2022,141986000.0,34290000.0,-24506000.0,1237875000.0,722231000.0,
June 2022,151524000.0,36228000.0,-27499000.0,1275042000.0,710374000.0,
