,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,559520.0,59545.5,559520.0,-2028065.0,,
June 2010,1029394.0,59545.5,1029394.0,1210413.0,,
September 2010,697099.0,59545.5,697099.0,-1166923.0,,
December 2010,645261.0,59545.5,407079.0,550982.0,1970573.0,1745019.0
March 2011,924333.0,2036.0,922297.0,-3282145.0,,
June 2011,803725.0,11119.0,792606.0,791585.0,2972862.0,2746359.0
September 2011,484123.0,-3838.0,487961.0,-895384.0,2699838.0,2421820.0
December 2011,832250.0,42958.0,789292.0,1050740.0,1861351.0,1581040.0
March 2012,526363.0,91598.0,434765.0,-18383.0,1567805.0,1288077.0
June 2012,670969.0,143396.0,527573.0,299497.0,,
September 2012,673733.0,192749.0,418696.0,-328690.0,1083603.0,881391.0
December 2012,583703.0,26184.0,557519.0,68915.0,1350447.0,1145380.0
March 2013,439700.0,114329.0,325371.0,-306149.0,1081681.0,869146.0
June 2013,1265691.0,206784.0,1058907.0,-1083506.0,854111.0,638289.0
September 2013,468375.0,94638.0,373737.0,-327006.0,772166.0,562544.0
December 2013,432710.0,79424.0,350614.0,-404817.0,705171.0,492771.0
March 2014,448481.0,108026.0,340455.0,-404370.0,1509809.0,1297421.0
June 2014,475243.0,109312.0,365931.0,-258203.0,1248208.0,1041909.0
September 2014,515242.0,100583.0,414659.0,-355394.0,996418.0,806479.0
December 2014,1017051.0,90198.0,926853.0,-754399.0,2872809.0,2692306.0
March 2015,520168.0,196930.0,323238.0,-428330.0,2562955.0,2384686.0
June 2015,669638.0,216602.0,453036.0,-368658.0,2093609.0,1928815.0
September 2015,479447.0,142107.0,337340.0,-309938.0,1750342.0,1523586.0
December 2015,542761.0,188099.0,354662.0,-435882.0,1519687.0,1065412.0
March 2016,524516.0,186631.0,337885.0,-389755.0,922971.0,629059.0
June 2016,611901.0,90980.0,520921.0,-543228.0,789771.0,522742.0
September 2016,410364.0,64364.0,346000.0,-367910.0,612003.0,358124.0
December 2016,537792.0,86759.0,451033.0,1024886.0,385781.0,131883.0
March 2017,406642.0,66918.0,339724.0,-474275.0,404937.0,159048.0
June 2017,656781.0,96102.0,560679.0,-951335.0,443220.0,205400.0
September 2017,407135.0,66053.0,341082.0,-577026.0,432818.0,207111.0
December 2017,1054941.0,87539.0,967402.0,-1445307.0,459179.0,244593.0
March 2018,453478.0,75463.0,378015.0,-708409.0,386215.0,173580.0
June 2018,777154.0,64749.0,712405.0,-670091.0,540849.0,327856.0
September 2018,458893.0,56983.0,401910.0,-646060.0,554290.0,339701.0
December 2018,425963.0,56269.0,369694.0,-1000201.0,392571.0,179529.0
March 2019,486604.0,51769.0,434835.0,-718162.0,,
June 2019,374379.0,64066.0,310313.0,-751937.0,,
September 2019,322503.0,42608.0,279895.0,-1153739.0,413706.0,227451.0
December 2019,389308.0,45314.0,343994.0,-1425302.0,356625.0,174753.0
March 2020,296200.0,40295.0,255905.0,-1830965.0,362971.0,187586.0
June 2020,294770.0,33931.0,260839.0,1461516.0,449806.0,276213.0
September 2020,286891.0,10573.0,276318.0,-559294.0,327471.0,160267.0
December 2020,300378.0,13846.0,286532.0,-1858990.0,302386.0,139513.0
March 2021,274904.0,13517.0,261387.0,1743060.0,300927.0,136792.0
June 2021,1050016.0,26329.0,1023687.0,75544.0,421017.0,256685.0
September 2021,335647.0,29814.0,305833.0,-261285.0,531184.0,358960.0
December 2021,431801.0,64148.0,367653.0,-2406358.0,1101101.0,930044.0
March 2022,490149.0,64873.0,425276.0,-1082530.0,504937.0,306078.0
June 2022,465097.0,61748.0,403349.0,-1219999.0,592802.0,398266.0
