,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1300000.0,34495500.0,1467500.0,,
June 2009,1300000.0,34495500.0,1467500.0,,
September 2009,1300000.0,34495500.0,1467500.0,,
December 2009,1300000.0,34495500.0,1467500.0,562053000.0,
March 2010,1525000.0,35417000.0,5733000.0,,
June 2010,1525000.0,37959000.0,-11241000.0,,
September 2010,1525000.0,35648000.0,10399000.0,,
December 2010,1525000.0,40484000.0,7733000.0,616195000.0,380575000.0
March 2011,1525000.0,42455000.0,7906000.0,666708000.0,
June 2011,1525000.0,42180000.0,7497000.0,709197000.0,442710000.0
September 2011,1525000.0,39448000.0,10947000.0,685459000.0,427483000.0
December 2011,1525000.0,44338000.0,10284000.0,722523000.0,444044000.0
March 2012,2100000.0,44912000.0,8585000.0,720533000.0,438634000.0
June 2012,2100000.0,45337000.0,11136000.0,712377000.0,439434000.0
September 2012,2100000.0,44314000.0,1869000.0,697636000.0,431571000.0
December 2012,2100000.0,44819000.0,9209000.0,709981000.0,443226000.0
March 2013,1625000.0,45571000.0,7908000.0,704110000.0,443753000.0
June 2013,1625000.0,47596000.0,12668000.0,709426000.0,454782000.0
September 2013,1625000.0,46392000.0,17720000.0,725363000.0,470631000.0
December 2013,1625000.0,43395000.0,8825000.0,726650000.0,483922000.0
March 2014,1950000.0,44888000.0,14632000.0,753957000.0,514272000.0
June 2014,1950000.0,42609000.0,11926000.0,759086000.0,520644000.0
September 2014,1950000.0,41873000.0,14675000.0,750494000.0,520472000.0
December 2014,1950000.0,49430000.0,9155000.0,724722000.0,506031000.0
March 2015,1475000.0,38088000.0,9632000.0,688691000.0,482372000.0
June 2015,1475000.0,42394000.0,1872000.0,749697000.0,460017000.0
September 2015,1475000.0,38143000.0,-8078000.0,714361000.0,434081000.0
December 2015,1475000.0,37677000.0,7156000.0,669915000.0,374450000.0
March 2016,1475000.0,37799000.0,3872000.0,671097000.0,375552000.0
June 2016,1475000.0,36490000.0,3813000.0,657475000.0,372166000.0
September 2016,1475000.0,36002000.0,4418000.0,656665000.0,368522000.0
December 2016,1475000.0,44527000.0,-2002000.0,820756000.0,370466000.0
March 2017,1375000.0,40089000.0,4773000.0,814953000.0,367458000.0
June 2017,1375000.0,38218000.0,8970000.0,849245000.0,398468000.0
September 2017,1375000.0,38120000.0,3617000.0,879031000.0,429143000.0
December 2017,1375000.0,49774000.0,-5571000.0,1906799000.0,638393000.0
March 2018,2200000.0,77238000.0,-17441000.0,1928107000.0,647386000.0
June 2018,2200000.0,77999000.0,5902000.0,1835880000.0,583718000.0
September 2018,2200000.0,74106000.0,-6841000.0,1470945000.0,574675000.0
December 2018,2200000.0,79084000.0,-21004000.0,1791612000.0,648046000.0
March 2019,1900000.0,64506000.0,-4633000.0,1130528000.0,574637000.0
June 2019,1900000.0,65682000.0,-18520000.0,1712697000.0,573190000.0
September 2019,1900000.0,60039000.0,-112337000.0,1468131000.0,481875000.0
December 2019,1900000.0,58029000.0,1556000.0,1470945000.0,575119000.0
March 2020,2100000.0,60352000.0,-78948000.0,1309077000.0,548007000.0
June 2020,2100000.0,54738000.0,-36542000.0,1260367000.0,485904000.0
September 2020,2100000.0,51150000.0,-58524000.0,1111055000.0,418489000.0
December 2020,2100000.0,54754000.0,-11484000.0,1130528000.0,384703000.0
March 2021,1900000.0,56504000.0,-11796000.0,1123202000.0,420210000.0
June 2021,1900000.0,58023000.0,-15563000.0,1102001000.0,414467000.0
September 2021,1900000.0,53265000.0,-2630000.0,1090275000.0,416216000.0
December 2021,1900000.0,57135000.0,-31649000.0,1019298000.0,394165000.0
March 2022,,58069000.0,-21481000.0,1011638000.0,404462000.0
June 2022,,52057000.0,3960000.0,989420000.0,402537000.0
