,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2006,171250000.0,425000000.0,,,
March 2007,171250000.0,425000000.0,,,
June 2007,171250000.0,425000000.0,,,
September 2007,171250000.0,425000000.0,,,
December 2007,176000000.0,424250000.0,,,
March 2008,176000000.0,424250000.0,,,
June 2008,176000000.0,424250000.0,,,
September 2008,176000000.0,424250000.0,,,
December 2008,169000000.0,396000000.0,,,
March 2009,170000000.0,407000000.0,,,
June 2009,151500000.0,400000000.0,,,
September 2009,151500000.0,400000000.0,,,
December 2009,149000000.0,417000000.0,,,
March 2010,150000000.0,407000000.0,,,
June 2010,154000000.0,456000000.0,,,
September 2010,159000000.0,472000000.0,,,
December 2010,159000000.0,446000000.0,,,
March 2011,165000000.0,469000000.0,,,
June 2011,162000000.0,449000000.0,,,
September 2011,163000000.0,445000000.0,,,
December 2011,162000000.0,441000000.0,,,
March 2012,166000000.0,452000000.0,,,
June 2012,162000000.0,458000000.0,,,
September 2012,178000000.0,466000000.0,,,
December 2012,179000000.0,484000000.0,,,
March 2013,181000000.0,497000000.0,,,
June 2013,171000000.0,449000000.0,,,
September 2013,173000000.0,450000000.0,,,
December 2013,177000000.0,488000000.0,,,
March 2014,176000000.0,513000000.0,,,
June 2014,86000000.0,285000000.0,,,
September 2014,280000000.0,757000000.0,,,
December 2014,88000000.0,310000000.0,,,
March 2015,81000000.0,292000000.0,,,
June 2015,79000000.0,290000000.0,,,
September 2015,82000000.0,297000000.0,,,
December 2015,78000000.0,304000000.0,121000000.0,,
March 2016,81000000.0,318000000.0,91000000.0,,
June 2016,86000000.0,310000000.0,124000000.0,,
September 2016,84000000.0,321000000.0,,,
December 2016,79000000.0,289000000.0,168000000.0,,
March 2017,84000000.0,307000000.0,164000000.0,,
June 2017,87000000.0,308000000.0,175000000.0,,
September 2017,89000000.0,325000000.0,,,
December 2017,93000000.0,341000000.0,-320000000.0,,
March 2018,91000000.0,338000000.0,205000000.0,,
June 2018,97000000.0,339000000.0,236000000.0,,
September 2018,104000000.0,356000000.0,,,
December 2018,102000000.0,355000000.0,504000000.0,,
March 2019,99000000.0,354000000.0,182000000.0,,
June 2019,101000000.0,366000000.0,191000000.0,,
September 2019,102000000.0,385000000.0,,,
December 2019,104000000.0,404000000.0,197000000.0,,
March 2020,197000000.0,358000000.0,101000000.0,,
June 2020,92000000.0,347000000.0,199000000.0,,
September 2020,102000000.0,387000000.0,,,
December 2020,103000000.0,407000000.0,288000000.0,,
March 2021,109000000.0,420000000.0,216000000.0,,
June 2021,113000000.0,403000000.0,264000000.0,,
September 2021,116000000.0,389000000.0,,,
December 2021,117000000.0,417000000.0,283000000.0,,
March 2022,115000000.0,386000000.0,274000000.0,,
June 2022,116000000.0,412000000.0,329000000.0,,
