,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,,,,,
September 2009,,,,,
December 2009,,,,,
March 2010,,,,,
June 2010,77299750.0,69955500.0,18126500.0,,
September 2010,77299750.0,69955500.0,18126500.0,,
December 2010,77299750.0,69955500.0,18126500.0,,
March 2011,77299750.0,69955500.0,18126500.0,,
June 2011,126353500.0,116142000.0,24115000.0,,
September 2011,126353500.0,116142000.0,40606000.0,,
December 2011,126353500.0,116142000.0,39031000.0,,
March 2012,126353500.0,116142000.0,43612000.0,674425000.0,464063000.0
June 2012,139057000.0,126002000.0,68645000.0,,
September 2012,157972000.0,145714000.0,97828000.0,,
December 2012,178612000.0,164844000.0,130028000.0,,
March 2013,200911000.0,184976000.0,101101000.0,1289565000.0,989189000.0
June 2013,199709000.0,183734000.0,124996000.0,1496845000.0,1174212000.0
September 2013,228415000.0,210358000.0,145808000.0,1707774000.0,1345941000.0
December 2013,276258000.0,254603000.0,229643000.0,2006963000.0,1600229000.0
March 2014,303517000.0,278218000.0,161038000.0,2216973000.0,1777169000.0
June 2014,294862000.0,265864000.0,187700000.0,2462359000.0,1964742000.0
September 2014,339469000.0,305405000.0,206990000.0,2689430000.0,2133373000.0
December 2014,381666000.0,344174000.0,303675000.0,2630588000.0,1983319000.0
March 2015,374681000.0,335988000.0,182642000.0,2691893000.0,2017431000.0
June 2015,355012000.0,313459000.0,174355000.0,2556668000.0,1813851000.0
September 2015,391400000.0,345300000.0,193100000.0,2419960000.0,1624235000.0
December 2015,422662000.0,377648000.0,294586000.0,2534217000.0,1661671000.0
March 2016,453026000.0,391593000.0,177000000.0,2566800000.0,1669800000.0
June 2016,404400000.0,354000000.0,147100000.0,2690700000.0,1256100000.0
September 2016,441000000.0,379700000.0,160900000.0,2755300000.0,1316100000.0
December 2016,463800000.0,407600000.0,271300000.0,2771000000.0,1367700000.0
March 2017,662300000.0,411200000.0,44000000.0,2409600000.0,1164700000.0
June 2017,425300000.0,377700000.0,125500000.0,2413000000.0,1185000000.0
September 2017,491700000.0,421200000.0,202900000.0,2531700000.0,1330700000.0
December 2017,570500000.0,485900000.0,219400000.0,4216800000.0,1444600000.0
March 2018,622500000.0,482200000.0,19000000.0,4059000000.0,1262100000.0
June 2018,535600000.0,464100000.0,186400000.0,3960800000.0,1294200000.0
September 2018,573700000.0,495800000.0,137600000.0,4107300000.0,1474100000.0
December 2018,583200000.0,506100000.0,200000000.0,6028400000.0,3439500000.0
March 2019,752500000.0,609000000.0,19000000.0,6650000000.0,1729000000.0
June 2019,770000000.0,598000000.0,45000000.0,8308000000.0,1710000000.0
September 2019,799000000.0,623000000.0,73000000.0,8393000000.0,1895000000.0
December 2019,727000000.0,630000000.0,210000000.0,8325000000.0,1781000000.0
March 2020,1167000000.0,613000000.0,-551000000.0,7946000000.0,1894000000.0
June 2020,464000000.0,402000000.0,-180000000.0,7533000000.0,1489000000.0
September 2020,557000000.0,474000000.0,122000000.0,7803000000.0,1634000000.0
December 2020,681000000.0,538000000.0,179000000.0,7765000000.0,1493000000.0
March 2021,876000000.0,604000000.0,-183000000.0,7481000000.0,1546000000.0
June 2021,598000000.0,545000000.0,219000000.0,7624000000.0,1707000000.0
September 2021,689000000.0,599000000.0,200000000.0,7493000000.0,1672000000.0
December 2021,717000000.0,656000000.0,322000000.0,7680000000.0,2072000000.0
March 2022,837000000.0,733000000.0,81000000.0,7480000000.0,1891000000.0
June 2022,670000000.0,622000000.0,201000000.0,7610000000.0,2081000000.0
