,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,7375000.0,81438500.0,11994250.0,,
June 2016,7375000.0,81438500.0,11994250.0,,
September 2016,7375000.0,81438500.0,11994250.0,,
December 2016,7375000.0,81438500.0,11994250.0,,
March 2017,2200000.0,51954000.0,-6897000.0,,
June 2017,2200000.0,51954000.0,7053000.0,,
September 2017,2200000.0,57473000.0,11271000.0,,
December 2017,2200000.0,69253000.0,3974000.0,516427000.0,303034000.0
March 2018,2700000.0,53945000.0,-3261000.0,,
June 2018,2700000.0,67384000.0,18825000.0,,
September 2018,2700000.0,69417000.0,17030000.0,502592000.0,284641000.0
December 2018,2700000.0,90226000.0,25169000.0,514213000.0,297013000.0
March 2019,5125000.0,67843000.0,2167000.0,495786000.0,266374000.0
June 2019,5125000.0,81277000.0,22223000.0,540436000.0,312995000.0
September 2019,5125000.0,86071000.0,21302000.0,559695000.0,331772000.0
December 2019,5125000.0,150352000.0,4742000.0,629539000.0,360547000.0
March 2020,2800000.0,76296000.0,8480000.0,666769000.0,400645000.0
June 2020,2800000.0,90992000.0,33482000.0,627452000.0,367414000.0
September 2020,2800000.0,103864000.0,51445000.0,712572000.0,454703000.0
December 2020,2800000.0,143418000.0,62394000.0,737067000.0,476497000.0
March 2021,3425000.0,105135000.0,30523000.0,733252000.0,465736000.0
June 2021,3425000.0,136692000.0,56231000.0,863975000.0,561161000.0
September 2021,3425000.0,138274000.0,52967000.0,945508000.0,632198000.0
December 2021,3425000.0,161074000.0,72881000.0,1096364000.0,770167000.0
March 2022,,121570000.0,25659000.0,969529000.0,635942000.0
June 2022,,150753000.0,46252000.0,1055358000.0,717025000.0
