,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,53667500.0,9745250.0,42649250.0,32637750.0,,,
June 2008,53667500.0,9745250.0,42649250.0,32637750.0,,,
September 2008,53667500.0,9745250.0,42649250.0,32637750.0,,,
December 2008,53667500.0,9745250.0,42649250.0,32637750.0,,,
March 2009,51427000.0,10559000.0,38553000.0,32666000.0,,,
June 2009,54936000.0,10765000.0,42112000.0,30836000.0,,,
September 2009,49067000.0,10157000.0,37162000.0,27348000.0,,,
December 2009,57864000.0,10966000.0,43171000.0,24205000.0,1585835000.0,689509000.0,
March 2010,57213000.0,10695000.0,44631000.0,30364000.0,,,
June 2010,63812000.0,10425000.0,51243000.0,31211000.0,1632184000.0,731640000.0,
September 2010,58604000.0,9362000.0,46604000.0,30544000.0,1705680000.0,743778000.0,
December 2010,66639000.0,9721000.0,53414000.0,30980000.0,1803081000.0,801953000.0,
March 2011,66818000.0,8888000.0,54816000.0,40952000.0,1897128000.0,844935000.0,
June 2011,86382000.0,9132000.0,73943000.0,36334000.0,2011478000.0,931932000.0,
September 2011,71698000.0,9894000.0,57676000.0,46600000.0,2005617000.0,950377000.0,
December 2011,74825000.0,9279000.0,61099000.0,46263000.0,2158953000.0,1055782000.0,
March 2012,75271000.0,10149000.0,62029000.0,59261000.0,2219574000.0,1114022000.0,
June 2012,72562000.0,10145000.0,59163000.0,64712000.0,2331897000.0,1143464000.0,
September 2012,74437000.0,10753000.0,59743000.0,62994000.0,2396042000.0,1184049000.0,
December 2012,80018000.0,10260000.0,64774000.0,64765000.0,2351542000.0,1092938000.0,
March 2013,79221000.0,11334000.0,64300000.0,69613000.0,2506175000.0,1168986000.0,
June 2013,80327000.0,11280000.0,63874000.0,74638000.0,2516390000.0,1189985000.0,
September 2013,78262000.0,10921000.0,63402000.0,73943000.0,2816980000.0,1344434000.0,
December 2013,88907000.0,12754000.0,71142000.0,74041000.0,2821997000.0,1333047000.0,
March 2014,87723000.0,12946000.0,70081000.0,80134000.0,2916519000.0,1434178000.0,
June 2014,92335000.0,14221000.0,72982000.0,88705000.0,3163868000.0,1526851000.0,
September 2014,111481000.0,16391000.0,88359000.0,90155000.0,3228387000.0,1533808000.0,
December 2014,117334000.0,18328000.0,93117000.0,92686000.0,3303841000.0,1637864000.0,
March 2015,106935000.0,16863000.0,84771000.0,96164000.0,3167507000.0,1503933000.0,
June 2015,111904000.0,17750000.0,88992000.0,101504000.0,3298123000.0,1579966000.0,
September 2015,104991000.0,17239000.0,82206000.0,99181000.0,3326082000.0,1650091000.0,
December 2015,116419000.0,19361000.0,91404000.0,101779000.0,3229513000.0,1611678000.0,
March 2016,112999000.0,17953000.0,89751000.0,94163000.0,3380785000.0,1686565000.0,
June 2016,104105000.0,18029000.0,80610000.0,90485000.0,3379196000.0,1700358000.0,
September 2016,92385000.0,16289000.0,70757000.0,82428000.0,3428157000.0,1695132000.0,
December 2016,156389000.0,19104000.0,130687000.0,37811000.0,6581018000.0,2867631000.0,
March 2017,154849000.0,23464000.0,122341000.0,73889000.0,6030899000.0,2166233000.0,
June 2017,160606000.0,23338000.0,127918000.0,72025000.0,6438740000.0,2344809000.0,
September 2017,151192000.0,24709000.0,117838000.0,67399000.0,6449650000.0,2277125000.0,
December 2017,177587000.0,23655000.0,144455000.0,48948000.0,6579980000.0,2265113000.0,
March 2018,179602000.0,22049000.0,147201000.0,88400000.0,6875781000.0,2465814000.0,
June 2018,200444000.0,19388000.0,171157000.0,84416000.0,6677606000.0,2446887000.0,
September 2018,176833000.0,20132000.0,146839000.0,87739000.0,8553226000.0,4353548000.0,
December 2018,203621000.0,25931000.0,168003000.0,34400000.0,8649200000.0,4449600000.0,
March 2019,321710000.0,34545000.0,259723000.0,-4472000.0,19077905000.0,4381137000.0,
June 2019,414039000.0,57120000.0,290959000.0,104235000.0,18942593000.0,4229140000.0,
September 2019,430300000.0,58600000.0,292200000.0,91100000.0,18900900000.0,4410400000.0,
December 2019,448851000.0,59635000.0,323718000.0,135700000.0,18944200000.0,4192100000.0,
March 2020,361400000.0,49000000.0,243400000.0,111600000.0,18773100000.0,4241100000.0,
June 2020,327300000.0,38200000.0,216800000.0,86800000.0,18465400000.0,3969700000.0,
September 2020,359500000.0,36500000.0,252700000.0,128100000.0,18444400000.0,3936200000.0,
December 2020,344400000.0,38400000.0,235200000.0,87900000.0,18454500000.0,3879800000.0,14574700000.0
March 2021,342600000.0,37700000.0,235400000.0,112400000.0,18543200000.0,3779000000.0,
June 2021,376800000.0,42000000.0,262100000.0,124800000.0,18512400000.0,3808200000.0,14704200000.0
September 2021,385300000.0,43800000.0,269000000.0,130600000.0,18351900000.0,3760100000.0,14591800000.0
December 2021,388300000.0,52500000.0,263500000.0,190200000.0,18454000000.0,3832000000.0,14622000000.0
March 2022,356000000.0,45000000.0,238000000.0,149000000.0,18438000000.0,3911000000.0,14527000000.0
June 2022,381000000.0,50000000.0,259000000.0,166000000.0,18333000000.0,4046000000.0,14287000000.0
