,NetIncomeLoss,Assets
March 2010,530134.0,
June 2010,-479153.0,
September 2010,-310582.0,
December 2010,110564.0,530094925.0
March 2011,114670.0,
June 2011,421520.0,512187873.0
September 2011,-8766302.0,510538584.0
December 2011,-1151003.0,494966422.0
March 2012,378488.0,485985795.0
June 2012,79830.0,471281195.0
September 2012,676410.0,438590185.0
December 2012,-858888.0,418277210.0
March 2013,13421.0,404455989.0
June 2013,-195076.0,380379484.0
September 2013,-2469901.0,361823219.0
December 2013,-5084974.0,355408131.0
March 2014,346356.0,353659529.0
June 2014,372333.0,364025060.0
September 2014,3445186.0,367786789.0
December 2014,243736.0,367756321.0
