,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,4284000.0,-5179000.0,,
June 2018,5293000.0,-6231000.0,,
September 2018,5767000.0,-7077000.0,,
December 2018,7287000.0,-5343000.0,189305000.0,187123000.0
March 2019,10370000.0,-5200000.0,,
June 2019,13907000.0,-9433000.0,178610000.0,172786000.0
September 2019,12635000.0,-8864000.0,260079000.0,257036000.0
December 2019,16820000.0,-19831000.0,247435000.0,243573000.0
March 2020,18960000.0,-16746000.0,229158000.0,225553000.0
June 2020,19918000.0,-15858000.0,211999000.0,208610000.0
September 2020,15998000.0,5354000.0,221578000.0,218401000.0
December 2020,18754000.0,-17749000.0,242382000.0,239435000.0
March 2021,18613000.0,-21284000.0,459566000.0,456851000.0
June 2021,24552000.0,-27815000.0,439483000.0,436846000.0
September 2021,20966000.0,-25041000.0,438563000.0,435404000.0
December 2021,23658000.0,-21402000.0,426290000.0,418334000.0
March 2022,26463000.0,-31484000.0,397073000.0,389494000.0
June 2022,25652000.0,26841000.0,413875000.0,406619000.0
