,NetIncomeLoss,Assets
March 2009,647000.0,
June 2009,647000.0,
September 2009,647000.0,
December 2009,647000.0,
March 2010,898000.0,
June 2010,898000.0,
September 2010,864000.0,
December 2010,619000.0,777594000.0
March 2011,1588000.0,
June 2011,1773000.0,792929000.0
September 2011,1408000.0,834908000.0
December 2011,1708000.0,849023000.0
March 2012,1713000.0,834684000.0
June 2012,1709000.0,836044000.0
September 2012,2456000.0,887737000.0
December 2012,1642000.0,890228000.0
March 2013,1783000.0,886359000.0
June 2013,1287000.0,871372000.0
September 2013,2969000.0,1091787000.0
December 2013,2211000.0,1145635000.0
March 2014,2616000.0,1139502000.0
June 2014,2693000.0,1160688000.0
September 2014,2351000.0,1164119000.0
December 2014,-2366000.0,1192183000.0
March 2015,2466000.0,1198409000.0
June 2015,3078000.0,1217102000.0
September 2015,2517000.0,1233995000.0
December 2015,2903000.0,1276736000.0
March 2016,3403000.0,1271543000.0
June 2016,6058000.0,1290809000.0
September 2016,3114000.0,1307775000.0
December 2016,2607000.0,1443323000.0
March 2017,4250000.0,1459534000.0
June 2017,4948000.0,1444836000.0
September 2017,4494000.0,1423026000.0
December 2017,334000.0,1661655000.0
March 2018,4965000.0,1622997000.0
June 2018,4965000.0,1589903000.0
September 2018,5752000.0,1519426000.0
December 2018,5607000.0,1537836000.0
March 2019,5216000.0,1564237000.0
June 2019,6087000.0,1613227000.0
September 2019,5691000.0,1584127000.0
December 2019,4449000.0,1596755000.0
March 2020,6623000.0,1618646000.0
June 2020,2301000.0,1913731000.0
September 2020,4344000.0,1950560000.0
December 2020,7079000.0,2004096000.0
March 2021,7479000.0,2200523000.0
June 2021,7563000.0,2280550000.0
September 2021,6521000.0,2348377000.0
December 2021,6838000.0,2450139000.0
March 2022,6086000.0,2423030000.0
June 2022,6542000.0,2353592000.0
