,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,130863.0,,130863.0,,
December 2010,514439.0,,-776165.0,1841233.0,279191.0
March 2011,550429.0,,-587767.0,,
June 2011,759669.0,,-1179987.0,,
September 2011,182777.0,,189350.0,3724593.0,80235.0
December 2011,379784.0,,-389788.0,4181034.0,551822.0
March 2012,231221.0,,-285161.0,4297409.0,144039.0
June 2012,1219738.0,,-1265144.0,,
September 2012,545494.0,,-475103.0,4248105.0,188515.0
December 2012,986321.0,,-783395.0,4547050.0,164495.0
March 2013,650396.0,,-658193.0,6165064.0,1464081.0
June 2013,1818839.0,,-2308092.0,11350060.0,1940874.0
September 2013,3240844.0,,-3383874.0,13028612.0,1805509.0
December 2013,1624477.0,,-4068503.0,16743321.0,2250556.0
March 2014,6155399.0,,-7561752.0,22199849.0,2686667.0
June 2014,1946551.0,,-2930852.0,30846801.0,3320237.0
September 2014,3072917.0,,-2814335.0,37235903.0,2809078.0
December 2014,1718002.0,,-2502664.0,36150364.0,1179577.0
March 2015,1183186.0,,-2214267.0,36733739.0,1051051.0
June 2015,30849758.0,,-30859470.0,16837864.0,1194867.0
September 2015,3563027.0,,-3382622.0,17203505.0,2796191.0
December 2015,-19090413.0,,-6796519.0,9188046.0,2006959.0
March 2016,1573257.0,,-1607318.0,10767130.0,1419024.0
June 2016,4100550.0,,-4181927.0,10535663.0,1139770.0
September 2016,805233.0,,-875489.0,11483380.0,1879301.0
December 2016,-13916537.0,,-1019612.0,12433648.0,2990446.0
March 2017,1017921.0,,-1056283.0,14846147.0,1073797.0
June 2017,974958.0,,-1054730.0,19535760.0,3899554.0
September 2017,-888111.0,,-1015471.0,22262796.0,1054849.0
December 2017,-4857894.0,,2206574.0,28767308.0,3165951.0
March 2018,-1922864.0,,-1774544.0,31950588.0,1933144.0
June 2018,-1431839.0,,-1491779.0,36389099.0,3658234.0
September 2018,-853493.0,,-1035077.0,35790243.0,1376802.0
December 2018,-1527948.0,,-1505212.0,38097881.0,1521982.0
March 2019,1702540.0,956298.5,-1677874.0,41055750.0,2019378.0
June 2019,807429.0,956298.5,-890634.0,41420376.0,1011085.0
September 2019,-876780.0,956298.5,-1251637.0,43536996.0,1213231.0
December 2019,8137461.0,956298.5,-6019251.0,40924135.0,735744.0
March 2020,3324680.0,932171.0,-3693863.0,34391275.0,437940.0
June 2020,2992905.0,960430.0,-3299252.0,34246575.0,1497660.0
September 2020,667487.0,1043915.0,-2581204.0,35973118.0,2003787.0
December 2020,2398646.0,1166275.0,-3207577.0,10232335.0,2723969.0
March 2021,1723226.0,1779256.0,-2055688.0,56014724.0,23536347.0
June 2021,5077892.0,1633653.0,-5181393.0,460891579.0,230511386.0
September 2021,12020401.0,1816547.0,-11425248.0,454708728.0,218936187.0
December 2021,22642863.0,4267971.0,-72334932.0,434024451.0,131379332.0
March 2022,19605038.0,3971139.0,-18434541.0,414277971.0,108993199.0
June 2022,22087758.0,6490800.0,-20982758.0,508375179.0,133153904.0
