,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets
June 2010,28769.0,-30732.0,
September 2010,25872.0,-27872.0,
December 2010,,,
March 2011,,,238012.0
June 2011,22540.0,-24671.0,
September 2011,37432.0,-39587.0,179079.0
