,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,610920.0,-347363.5,,,
June 2010,610920.0,-347363.5,,,
September 2010,652969.0,-347363.5,,,
December 2010,,-347363.5,,,
March 2011,504427.5,-195585.0,3313180.0,593275.0,
June 2011,504427.5,-300621.0,,,
September 2011,510646.0,-448982.0,,,
December 2011,,-651020.0,3518697.0,937965.0,
March 2012,,-335840.0,3155469.0,626778.0,
June 2012,,-298405.0,3132515.0,625222.0,
September 2012,,-1281620.0,3077448.0,582185.0,
December 2012,,-480769.0,2522365.0,262914.0,
March 2013,520032.25,-685983.0,2619854.0,376996.0,
June 2013,520032.25,-313244.0,3681162.0,936056.0,
September 2013,520032.25,-449209.0,6686214.0,812684.0,
December 2013,520032.25,50084.0,9505922.0,2141485.0,
March 2014,567109.0,-257659.0,10677910.0,2142887.0,
June 2014,522603.0,81052.0,12945800.0,2961635.0,
September 2014,458415.0,-167516.0,14007615.0,3607825.0,
December 2014,497939.0,-388820.0,13429130.0,3551703.0,
March 2015,511760.0,-516590.0,12313061.0,2554519.0,
June 2015,446145.0,-536064.0,11353969.0,2501388.0,
September 2015,363187.0,-829563.0,10841268.0,1034852.0,
December 2015,1822168.0,-2323182.0,10874253.0,1354327.0,
March 2016,447048.0,-1068514.0,8960004.0,834480.0,
June 2016,349850.0,-1039420.0,9123610.0,381576.0,
September 2016,380219.0,-702986.0,9306778.0,357732.0,
December 2016,174331.0,-657634.0,1165222.0,178829.0,
March 2017,421133.0,-767288.0,1263313.0,309308.0,
June 2017,328470.0,-669069.0,1158351.0,321092.0,
September 2017,294173.0,-536055.0,1083495.0,269874.0,
December 2017,299071.0,-482502.0,1109236.0,319782.0,
March 2018,303688.0,-708663.0,1095900.0,333652.0,
June 2018,256755.0,-621542.0,1001523.0,246272.0,
September 2018,273785.0,-658144.0,960466.0,220837.0,
December 2018,261594.0,12160744.0,934296.0,211399.0,
March 2019,305849.0,-263585.0,912391.0,183547.0,728844.0
June 2019,203163.0,-158949.0,925338.0,199099.0,726239.0
September 2019,214652.0,-224823.0,876377.0,166024.0,710353.0
December 2019,215916.0,-107287.0,900902.0,204831.0,696071.0
March 2020,205723.0,-196997.0,917456.0,240434.0,677022.0
June 2020,208294.0,-165201.0,811833.0,150206.0,661627.0
September 2020,191937.0,-151917.0,785279.0,138469.0,646810.0
December 2020,147754.0,1850.0,888683.0,246027.0,642656.0
March 2021,228299.0,-132651.0,912125.0,283239.0,628886.0
June 2021,187067.0,-72080.0,918952.0,292259.0,626693.0
September 2021,242182.0,-43213.0,828039.0,212471.0,615568.0
December 2021,283338.0,-150506.0,906105.0,302912.0,603193.0
March 2022,1350172.0,-1173487.0,975704.0,416651.0,559053.0
