,NetIncomeLoss,Assets
March 2018,-18985.0,
June 2018,-18985.0,
September 2018,-202675.0,
December 2018,-909740.0,13209652.0
March 2019,-975020.0,
June 2019,-952825.0,
September 2019,-1363337.0,67010010.0
December 2019,-1365731.0,84035929.0
March 2020,-1314880.0,117562354.0
June 2020,-2097071.0,114297433.0
September 2020,-375293.0,115712141.0
December 2020,-1800859.0,116414481.0
March 2021,-1423627.0,140379738.0
June 2021,-481488.0,151889816.0
September 2021,-1069629.0,172021560.0
December 2021,-1196807.0,190329735.0
March 2022,-2522697.0,240356815.0
June 2022,-2327895.0,239174110.0
