,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,747000.0,-970000.0,,
June 2013,1327000.0,-1682000.0,,
September 2013,1008469.0,-1223939.0,,
December 2013,1068000.0,-1394000.0,11823945.0,11798502.0
March 2014,2149000.0,-2235000.0,,
June 2014,2805000.0,-3322000.0,,
September 2014,1568740.0,-1668366.0,47560878.0,47544235.0
December 2014,2167000.0,-3607000.0,50213000.0,50148000.0
March 2015,5468000.0,-7007000.0,46351000.0,45794000.0
June 2015,3915000.0,-5273000.0,41040000.0,40135000.0
September 2015,3472000.0,-4963000.0,36753000.0,34860000.0
December 2015,6061000.0,-7607000.0,59648000.0,57767000.0
March 2016,5494000.0,-7216000.0,52786000.0,51716000.0
June 2016,7258000.0,-8949000.0,46165000.0,44404000.0
September 2016,4840000.0,-6464000.0,38635000.0,37123000.0
December 2016,4413000.0,-6014000.0,31447000.0,30299000.0
March 2017,3573000.0,-5438000.0,26824000.0,25676000.0
June 2017,2817000.0,-4552000.0,22095000.0,20959000.0
September 2017,2642000.0,-4170000.0,64657000.0,43547000.0
December 2017,3344000.0,-4738000.0,60672000.0,54370000.0
March 2018,3927000.0,-5999000.0,55033000.0,53718000.0
June 2018,7232000.0,-9504000.0,48687000.0,47407000.0
September 2018,9148000.0,-11110000.0,42099000.0,40817000.0
December 2018,8087000.0,-10113000.0,75234000.0,73940000.0
March 2019,8872000.0,-12483000.0,67619000.0,62872000.0
June 2019,10010000.0,-12423000.0,58965000.0,54193000.0
September 2019,11572000.0,-13806000.0,45800000.0,41141000.0
December 2019,12512000.0,-15409000.0,98842000.0,94134000.0
March 2020,15004000.0,-18672000.0,84558000.0,79998000.0
June 2020,11752000.0,-15675000.0,113443000.0,109035000.0
September 2020,11306000.0,-15659000.0,99526000.0,95172000.0
December 2020,13044000.0,-17469000.0,150462000.0,146267000.0
March 2021,18591000.0,-27141000.0,133859000.0,129798000.0
June 2021,18562000.0,-23823000.0,124989000.0,120924000.0
September 2021,18353000.0,-19507000.0,158873000.0,153491000.0
December 2021,18014000.0,-28305000.0,136840000.0,131678000.0
March 2022,17991000.0,-19361000.0,140810000.0,135071000.0
June 2022,21495000.0,-39433000.0,109377000.0,101091000.0
