,NetIncomeLoss,Assets,AssetsCurrent
March 2009,38460500.0,,
June 2009,38460500.0,,
September 2009,38460500.0,,
December 2009,38460500.0,1895800000.0,
March 2010,-12700000.0,,
June 2010,13300000.0,,
September 2010,35900000.0,,
December 2010,26200000.0,1939000000.0,653225000.0
March 2011,18700000.0,,
June 2011,11900000.0,2247410000.0,776323000.0
September 2011,28400000.0,2197836000.0,733820000.0
December 2011,16300000.0,2286070000.0,668084000.0
March 2012,21338000.0,2247575000.0,640461000.0
June 2012,13662000.0,2252472000.0,656193000.0
September 2012,3600000.0,2287784000.0,709376000.0
December 2012,13500000.0,2208412000.0,619700000.0
March 2013,-1225000.0,2216573000.0,640471000.0
June 2013,-2208000.0,2209144000.0,638209000.0
