,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 1984,275984.8761904762,,-407242.9619047619,,,
June 1984,275984.8761904762,,-407242.9619047619,,,
September 1984,275984.8761904762,,-407242.9619047619,,,
December 1984,275984.8761904762,,-407242.9619047619,,,
March 1985,275984.8761904762,,-407242.9619047619,,,
June 1985,275984.8761904762,,-407242.9619047619,,,
September 1985,275984.8761904762,,-407242.9619047619,,,
December 1985,275984.8761904762,,-407242.9619047619,,,
March 1986,275984.8761904762,,-407242.9619047619,,,
June 1986,275984.8761904762,,-407242.9619047619,,,
September 1986,275984.8761904762,,-407242.9619047619,,,
December 1986,275984.8761904762,,-407242.9619047619,,,
March 1987,275984.8761904762,,-407242.9619047619,,,
June 1987,275984.8761904762,,-407242.9619047619,,,
September 1987,275984.8761904762,,-407242.9619047619,,,
December 1987,275984.8761904762,,-407242.9619047619,,,
March 1988,275984.8761904762,,-407242.9619047619,,,
June 1988,275984.8761904762,,-407242.9619047619,,,
September 1988,275984.8761904762,,-407242.9619047619,,,
December 1988,275984.8761904762,,-407242.9619047619,,,
March 1989,275984.8761904762,,-407242.9619047619,,,
June 1989,275984.8761904762,,-407242.9619047619,,,
September 1989,275984.8761904762,,-407242.9619047619,,,
December 1989,275984.8761904762,,-407242.9619047619,,,
March 1990,275984.8761904762,,-407242.9619047619,,,
June 1990,275984.8761904762,,-407242.9619047619,,,
September 1990,275984.8761904762,,-407242.9619047619,,,
December 1990,275984.8761904762,,-407242.9619047619,,,
March 1991,275984.8761904762,,-407242.9619047619,,,
June 1991,275984.8761904762,,-407242.9619047619,,,
September 1991,275984.8761904762,,-407242.9619047619,,,
December 1991,275984.8761904762,,-407242.9619047619,,,
March 1992,275984.8761904762,,-407242.9619047619,,,
June 1992,275984.8761904762,,-407242.9619047619,,,
September 1992,275984.8761904762,,-407242.9619047619,,,
December 1992,275984.8761904762,,-407242.9619047619,,,
March 1993,275984.8761904762,,-407242.9619047619,,,
June 1993,275984.8761904762,,-407242.9619047619,,,
September 1993,275984.8761904762,,-407242.9619047619,,,
December 1993,275984.8761904762,,-407242.9619047619,,,
March 1994,275984.8761904762,,-407242.9619047619,,,
June 1994,275984.8761904762,,-407242.9619047619,,,
September 1994,275984.8761904762,,-407242.9619047619,,,
December 1994,275984.8761904762,,-407242.9619047619,,,
March 1995,275984.8761904762,,-407242.9619047619,,,
June 1995,275984.8761904762,,-407242.9619047619,,,
September 1995,275984.8761904762,,-407242.9619047619,,,
December 1995,275984.8761904762,,-407242.9619047619,,,
March 1996,275984.8761904762,,-407242.9619047619,,,
June 1996,275984.8761904762,,-407242.9619047619,,,
September 1996,275984.8761904762,,-407242.9619047619,,,
December 1996,275984.8761904762,,-407242.9619047619,,,
March 1997,275984.8761904762,,-407242.9619047619,,,
June 1997,275984.8761904762,,-407242.9619047619,,,
September 1997,275984.8761904762,,-407242.9619047619,,,
December 1997,275984.8761904762,,-407242.9619047619,,,
March 1998,275984.8761904762,,-407242.9619047619,,,
June 1998,275984.8761904762,,-407242.9619047619,,,
September 1998,275984.8761904762,,-407242.9619047619,,,
December 1998,275984.8761904762,,-407242.9619047619,,,
March 1999,275984.8761904762,,-407242.9619047619,,,
June 1999,275984.8761904762,,-407242.9619047619,,,
September 1999,275984.8761904762,,-407242.9619047619,,,
December 1999,275984.8761904762,,-407242.9619047619,,,
March 2000,275984.8761904762,,-407242.9619047619,,,
June 2000,275984.8761904762,,-407242.9619047619,,,
September 2000,275984.8761904762,,-407242.9619047619,,,
December 2000,275984.8761904762,,-407242.9619047619,,,
March 2001,275984.8761904762,,-407242.9619047619,,,
June 2001,275984.8761904762,,-407242.9619047619,,,
September 2001,275984.8761904762,,-407242.9619047619,,,
December 2001,275984.8761904762,,-407242.9619047619,,,
March 2002,275984.8761904762,,-407242.9619047619,,,
June 2002,275984.8761904762,,-407242.9619047619,,,
September 2002,275984.8761904762,,-407242.9619047619,,,
December 2002,275984.8761904762,,-407242.9619047619,,,
March 2003,275984.8761904762,,-407242.9619047619,,,
June 2003,275984.8761904762,,-407242.9619047619,,,
September 2003,275984.8761904762,,-407242.9619047619,,,
December 2003,275984.8761904762,,-407242.9619047619,,,
March 2004,275984.8761904762,,-407242.9619047619,,,
June 2004,275984.8761904762,,-407242.9619047619,,,
September 2004,275984.8761904762,,-407242.9619047619,,,
December 2004,275984.8761904762,,-407242.9619047619,,,
March 2005,275984.8761904762,,-407242.9619047619,,,
June 2005,275984.8761904762,,-407242.9619047619,,,
September 2005,275984.8761904762,,-407242.9619047619,,,
December 2005,275984.8761904762,,-407242.9619047619,,,
March 2006,275984.8761904762,,-407242.9619047619,,,
June 2006,275984.8761904762,,-407242.9619047619,,,
September 2006,275984.8761904762,,-407242.9619047619,,,
December 2006,275984.8761904762,,-407242.9619047619,,,
March 2007,275984.8761904762,,-407242.9619047619,,,
June 2007,275984.8761904762,,-407242.9619047619,,,
September 2007,275984.8761904762,,-407242.9619047619,,,
December 2007,275984.8761904762,,-407242.9619047619,,,
March 2008,275984.8761904762,,-407242.9619047619,,,
June 2008,275984.8761904762,,-407242.9619047619,,,
September 2008,275984.8761904762,,-407242.9619047619,,,
December 2008,275984.8761904762,,-407242.9619047619,,,
March 2009,275984.8761904762,,-407242.9619047619,,,
June 2009,275984.8761904762,,-407242.9619047619,,,
September 2009,275984.8761904762,,-407242.9619047619,,,
December 2009,275984.8761904762,,-407242.9619047619,,,
March 2010,275984.8761904762,,-407242.9619047619,,,
June 2010,1162307.0,,-3495265.0,,,
September 2010,1409679.0,,-2741693.0,,,
December 2010,1046701.0,,-1868171.0,,,
March 2011,938429.0,,2393694.0,567219.0,410243.0,
June 2011,1032479.0,201039.0,-2585900.0,,,
September 2011,882957.0,117820.0,-453477.0,323123.0,174185.0,
December 2011,1299403.0,536079.0,-574718.0,903023.0,758170.0,
March 2012,1259117.0,,-4497245.0,838694.0,696036.0,
June 2012,1207553.0,291866.0,-1016784.0,,,
September 2012,1199908.0,360090.0,-1421324.0,474723.0,337534.0,
December 2012,1145620.0,371253.0,313944.0,307064.0,172383.0,
March 2013,1252277.0,416791.0,-2767876.0,496694.0,364520.0,132174.0
June 2013,979394.0,337920.0,-303498.0,195243.0,65505.0,
September 2013,874683.0,293580.0,-3349670.0,411190.0,283743.0,
December 2013,1308655.0,542383.0,-2230550.0,2105008.0,1918650.0,
March 2014,1516965.0,335117.0,-7473514.0,1695102.0,1479346.0,215756.0
June 2014,1223304.0,347000.0,-3655941.0,1144448.0,938030.0,
September 2014,1080267.0,250388.0,-847409.0,1089269.0,892189.0,
December 2014,1120414.0,214165.0,-1550457.0,3156495.0,2969204.0,
March 2015,1331285.0,216447.0,-743350.0,1380588.0,1204396.0,
June 2015,1282479.0,182000.0,-1183036.0,5974036.0,5806515.0,
September 2015,1312727.0,207676.0,-1224606.0,4705475.0,4547292.0,
December 2015,1385163.0,147803.0,-1217168.0,3592863.0,3435284.0,
March 2016,1291037.0,244521.0,-1247519.0,2556757.0,2376502.0,
June 2016,1136287.0,118000.0,-2128817.0,1461032.0,1317759.0,
September 2016,2614116.0,280860.0,-2255586.0,950835.0,816540.0,
December 2016,1235546.0,178440.0,-1205731.0,789597.0,661055.0,
March 2017,1504481.0,95700.0,-1685979.0,1726368.0,1597252.0,
June 2017,1160249.0,157463.0,-1841782.0,509151.0,365656.0,
September 2017,1236173.0,168570.0,-1303906.0,1145978.0,1011809.0,
December 2017,1238440.0,129207.0,-1215007.0,5750754.0,5625336.0,
March 2018,1345879.0,130760.0,-1318863.0,7351904.0,7230250.0,
June 2018,1246897.0,194784.0,-1146228.0,6453741.0,6341335.0,
September 2018,1346954.0,207782.0,-1393345.0,5272423.0,5167948.0,
December 2018,1963873.0,243843.0,-2013040.0,4950755.0,4859968.0,
March 2019,1670918.0,249591.0,-1642106.0,4122964.0,4038116.0,
June 2019,1596188.0,248871.0,-2066424.0,2932905.0,2644071.0,
September 2019,1702202.0,222857.0,-1705037.0,1281790.0,899694.0,
December 2019,1289864.0,218571.0,-819581.0,4682491.0,4305733.0,
March 2020,1991921.0,236701.0,-1782906.0,10387686.0,10041113.0,
June 2020,1410418.0,377167.0,-1410283.0,16427254.0,16095289.0,
September 2020,1771389.0,508897.0,-1770564.0,15056390.0,14752259.0,
December 2020,3068459.0,461176.0,-2442892.0,12669749.0,12322271.0,
March 2021,2298757.0,724760.0,-2262970.0,10668916.0,10351738.0,
June 2021,2230279.0,587687.0,-2097303.0,25867011.0,25547766.0,
September 2021,2140770.0,478201.0,-2007979.0,23874185.0,23569199.0,
December 2021,2545063.0,354571.0,-2529905.0,21916266.0,21210224.0,
March 2022,3798938.0,920541.0,-3780904.0,19417954.0,18157007.0,
June 2022,2906081.0,858347.0,-2905668.0,17132218.0,15893911.0,
