,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,4500.0,,-2435500.0,,
June 2010,4500.0,,-2435500.0,,
September 2010,4000.0,,-222000.0,,
December 2010,0.0,,1333000.0,6933000.0,6933000.0
March 2011,0.0,,-6509000.0,,
June 2011,177000.0,,4714000.0,,
September 2011,0.0,,3570000.0,5511000.0,5511000.0
December 2011,0.0,,-13323000.0,5100000.0,5100000.0
March 2012,34000.0,,5284000.0,4431000.0,4431000.0
June 2012,336000.0,,-7697000.0,3903000.0,3903000.0
September 2012,474000.0,,-2222000.0,3403000.0,3403000.0
December 2012,509000.0,,-3102000.0,3430000.0,3430000.0
March 2013,655000.0,,-4202000.0,2813000.0,2813000.0
June 2013,700000.0,,-3162000.0,1983000.0,1946000.0
September 2013,948000.0,,-4172000.0,10821000.0,10784000.0
December 2013,2059000.0,,-6399000.0,8747000.0,8709000.0
March 2014,1996000.0,,-5128000.0,6129000.0,6078000.0
June 2014,1597000.0,,-4284000.0,4162000.0,4073000.0
September 2014,2625000.0,,-5052000.0,54435000.0,54321000.0
December 2014,3726000.0,,-6849000.0,50536000.0,50257000.0
March 2015,5170000.0,,-8955000.0,45536000.0,44820000.0
June 2015,6686000.0,,-10650000.0,38729000.0,37162000.0
September 2015,7781000.0,,-10474000.0,137944000.0,136136000.0
December 2015,9455000.0,,-11833000.0,129347000.0,127545000.0
March 2016,12715000.0,4175000.0,-16481000.0,117007000.0,114743000.0
June 2016,12404000.0,4175000.0,-15566000.0,104774000.0,102300000.0
September 2016,16992000.0,4175000.0,-21251000.0,89521000.0,86736000.0
December 2016,20177000.0,4175000.0,-24887000.0,70795000.0,67431000.0
March 2017,17765000.0,7713000.0,-23240000.0,168007000.0,164373000.0
June 2017,20808000.0,7713000.0,-26729000.0,148587000.0,144002000.0
September 2017,19093000.0,7713000.0,-26288000.0,130057000.0,123523000.0
December 2017,26909000.0,7713000.0,-38546000.0,119539000.0,94062000.0
March 2018,28429000.0,23016000.0,-50528000.0,186901000.0,161554000.0
June 2018,30867000.0,22164000.0,-52778000.0,273140000.0,248020000.0
September 2018,30439000.0,21139000.0,-50745000.0,237070000.0,212822000.0
December 2018,27567000.0,18843000.0,91950000.0,204292000.0,181116000.0
March 2019,21244000.0,12320000.0,-31685000.0,187829000.0,149132000.0
June 2019,22043000.0,11323000.0,-30416000.0,169894000.0,132396000.0
September 2019,21182000.0,10782000.0,-29174000.0,149139000.0,112878000.0
December 2019,20860000.0,10709000.0,-25233000.0,132247000.0,97458000.0
March 2020,9183000.0,8152000.0,-8591000.0,118207000.0,86114000.0
June 2020,8781000.0,8677000.0,-15592000.0,107395000.0,79170000.0
September 2020,3617000.0,12493000.0,-11760000.0,80720000.0,42203000.0
December 2020,1429000.0,9106000.0,-3478000.0,72243000.0,36456000.0
March 2021,1558000.0,8755000.0,14418000.0,89589000.0,54265000.0
June 2021,1114000.0,8996000.0,3733000.0,100008000.0,65166000.0
September 2021,1285000.0,8632000.0,-2260000.0,100294000.0,65915000.0
December 2021,1057000.0,9003000.0,3769000.0,101230000.0,67315000.0
March 2022,27000.0,10274000.0,2000.0,96378000.0,62919000.0
June 2022,154000.0,9762000.0,2458000.0,99366000.0,66361000.0
