,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2014,,0.0,,,
June 2014,,0.0,,,
September 2014,,0.0,,,
December 2014,,-21575.0,,,
March 2015,,-7527.0,,,
June 2015,,-6314.0,,,
September 2015,,-16815.0,,,
December 2015,,-8732.0,,,
March 2016,4239.5,-5314.0,,,
June 2016,4239.5,-4818.0,,,
September 2016,3050.0,-3724.0,,,
December 2016,3242.0,-3930.0,,,
March 2017,4315.0,-5053.0,,,
June 2017,18853.0,-20461.0,,,
September 2017,41243.0,-43272.0,,,
December 2017,123738.0,-126994.0,,,
March 2018,16370.0,-223130.0,,,
June 2018,10050.0,-1995307.0,,,
September 2018,155763.0,-313118.0,,,
December 2018,2094215.0,19115.0,,,
March 2019,,,,,
