,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,,,,-52844.0,,
June 2007,,,,-52844.0,,
September 2007,196876.33333333334,102893.44444444444,2558.705882352941,-52844.0,,
December 2007,196876.33333333334,102893.44444444444,2558.705882352941,-52844.0,,
March 2008,196876.33333333334,102893.44444444444,2558.705882352941,-140683.25,,
June 2008,196876.33333333334,102893.44444444444,2558.705882352941,-140683.25,,
September 2008,196876.33333333334,102893.44444444444,2558.705882352941,-140683.25,,
December 2008,196876.33333333334,102893.44444444444,2558.705882352941,-140683.25,,
March 2009,196876.33333333334,102893.44444444444,2558.705882352941,-30253.25,,
June 2009,196876.33333333334,102893.44444444444,2558.705882352941,-30253.25,,
September 2009,196876.33333333334,102893.44444444444,2558.705882352941,-30253.25,,
December 2009,196876.33333333334,102893.44444444444,2558.705882352941,-30253.25,,
March 2010,196876.33333333334,102893.44444444444,2558.705882352941,-119927.5,,
June 2010,196876.33333333334,102893.44444444444,2558.705882352941,-119927.5,,
September 2010,196876.33333333334,102893.44444444444,2558.705882352941,-119927.5,,
December 2010,196876.33333333334,102893.44444444444,2558.705882352941,-119927.5,,
March 2011,196876.33333333334,102893.44444444444,2558.705882352941,-722746.6666666666,,
June 2011,196876.33333333334,102893.44444444444,2558.705882352941,-722746.6666666666,,
September 2011,196876.33333333334,102893.44444444444,2558.705882352941,-722746.6666666666,,
December 2011,196876.33333333334,102893.44444444444,-8937.0,-1604.0,29825.0,29825.0
March 2012,71085.75,18333.75,15373.0,-4368.0,,
June 2012,71085.75,18333.75,15373.0,-26377.0,17473.0,4473.0
September 2012,71085.75,18333.75,2832.0,-15832.0,1591.0,1591.0
December 2012,71085.75,18333.75,-4602.0,2712.0,266719.0,97436.0
March 2013,101478.0,27000.0,10774.0,-3417.0,5164.0,164.0
June 2013,71613.0,33300.0,18338.0,-5097.0,5119.0,119.0
September 2013,286192.0,197212.0,12595.0,-12636.0,74.0,74.0
December 2013,446113.0,75180.0,8102.0,-884770.0,784927.0,636251.0
March 2014,399946.0,115250.0,51907.0,-399946.0,461957.0,318433.0
June 2014,569499.0,179075.0,69097.0,92368.0,640206.0,501834.0
September 2014,248605.0,155346.0,6541.0,-21701.0,427192.0,293972.0
