,NetIncomeLoss,Assets
March 2014,2704000.0,
June 2014,2704000.0,
September 2014,2704000.0,
December 2014,2704000.0,2676614000.0
March 2015,6531000.0,
June 2015,6653000.0,2753581000.0
September 2015,3445000.0,2832308000.0
December 2015,7695000.0,2884824000.0
March 2016,5119000.0,2898080000.0
June 2016,6789000.0,3021784000.0
September 2016,8051000.0,3247727000.0
December 2016,11583000.0,3233723000.0
March 2017,8490000.0,3373577000.0
June 2017,3539000.0,4491642000.0
September 2017,2036000.0,4347761000.0
December 2017,1991000.0,4412701000.0
March 2018,1806000.0,5723372000.0
June 2018,12782000.0,5730600000.0
September 2018,8497000.0,5724612000.0
December 2018,16336000.0,5637673000.0
March 2019,13982000.0,5641780000.0
June 2019,16355000.0,5546055000.0
September 2019,12655000.0,6113904000.0
December 2019,12792000.0,6087017000.0
March 2020,1549000.0,6208230000.0
June 2020,12569000.0,6644498000.0
September 2020,86000.0,6700045000.0
December 2020,8333000.0,6868540000.0
March 2021,18538000.0,6884786000.0
June 2021,20124000.0,6630010000.0
September 2021,19548000.0,7093959000.0
December 2021,23107000.0,7443805000.0
March 2022,20749000.0,7338715000.0
June 2022,21883000.0,7435812000.0
