,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,15264500.0,1948000.0,6215500.0,,,
December 2009,15264500.0,1948000.0,6215500.0,,,
March 2010,15264500.0,1948000.0,6215500.0,,,
June 2010,15264500.0,1948000.0,6215500.0,,,
September 2010,17613000.0,2564000.0,4286000.0,325481000.0,,
December 2010,16948000.0,2772000.0,11325000.0,325766000.0,207962000.0,
March 2011,18358000.0,2789000.0,15289000.0,343257000.0,223912000.0,
June 2011,20280000.0,2278000.0,5902000.0,377806000.0,259964000.0,
September 2011,25165000.0,2056000.0,2921000.0,381144000.0,257693000.0,5404000000.0
December 2011,17546000.0,2244000.0,12774000.0,384082000.0,263815000.0,
March 2012,20241000.0,2527000.0,18823000.0,393600000.0,273596000.0,
June 2012,20056000.0,2654000.0,8759000.0,416948000.0,300173000.0,
September 2012,20593000.0,3154000.0,14728000.0,415531000.0,298865000.0,5455000000.0
December 2012,20918000.0,2763000.0,19351000.0,442878000.0,327206000.0,
March 2013,23486000.0,3029000.0,26063000.0,482482000.0,367183000.0,
June 2013,22776000.0,2449000.0,10428000.0,518121000.0,403714000.0,
September 2013,24159000.0,2660000.0,10234000.0,512296000.0,368791000.0,
December 2013,21759000.0,2871000.0,13450000.0,521703000.0,378968000.0,
March 2014,23027000.0,3071000.0,16499000.0,530619000.0,389846000.0,
June 2014,23692000.0,2523000.0,11329000.0,538571000.0,399314000.0,
September 2014,25012000.0,2724000.0,7568000.0,526551000.0,374058000.0,
December 2014,25020000.0,3109000.0,8995000.0,490077000.0,341422000.0,
March 2015,24898000.0,3497000.0,12927000.0,598780000.0,380881000.0,
June 2015,30696000.0,3519000.0,-3181000.0,577894000.0,361103000.0,
September 2015,22666000.0,3659000.0,6944000.0,536468000.0,322167000.0,
December 2015,37139000.0,3748000.0,-4129000.0,521616000.0,308708000.0,
March 2016,26483000.0,3995000.0,9644000.0,495483000.0,284053000.0,
June 2016,27950000.0,4444000.0,7808000.0,489560000.0,291247000.0,
September 2016,25639000.0,4302000.0,873000.0,499565000.0,276775000.0,
December 2016,24419000.0,4057000.0,5012000.0,480943000.0,274888000.0,
March 2017,28492000.0,4348000.0,10952000.0,490616000.0,285676000.0,
June 2017,26261000.0,4440000.0,6342000.0,511287000.0,305406000.0,
September 2017,26196000.0,4053000.0,3185000.0,506032000.0,292934000.0,
December 2017,28250000.0,3919000.0,1735000.0,503407000.0,296234000.0,
March 2018,32776000.0,3960000.0,10379000.0,522354000.0,313355000.0,
June 2018,25677000.0,4120000.0,4978000.0,520228000.0,350406000.0,
September 2018,26608000.0,3568000.0,1212000.0,500256000.0,331051000.0,
December 2018,28934000.0,3665000.0,-3440000.0,502087000.0,325322000.0,
March 2019,25524000.0,3314000.0,2897000.0,500105000.0,317226000.0,
June 2019,27427000.0,3389000.0,1503000.0,505922000.0,317161000.0,
September 2019,21798000.0,3502000.0,8345000.0,500314000.0,313490000.0,
December 2019,24764000.0,3405000.0,5516000.0,526811000.0,316631000.0,
March 2020,23868000.0,3396000.0,10094000.0,534330000.0,325017000.0,
June 2020,27911000.0,3647000.0,14674000.0,557486000.0,339187000.0,
September 2020,23873000.0,3090000.0,7095000.0,570526000.0,347935000.0,
December 2020,25365000.0,3312000.0,11876000.0,575202000.0,356450000.0,
March 2021,22715000.0,3102000.0,17797000.0,596648000.0,375616000.0,
June 2021,24145000.0,3855000.0,5804000.0,642217000.0,417725000.0,
September 2021,24077000.0,3207000.0,7901000.0,637185000.0,416103000.0,
December 2021,24606000.0,3652000.0,14566000.0,649445000.0,426333000.0,
March 2022,26518000.0,3723000.0,25073000.0,676584000.0,450257000.0,
