,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,4688500.0,,-864000.0,,,
June 2010,4688500.0,,-864000.0,,,
September 2010,4902000.0,,-1198000.0,,,
December 2010,4467000.0,,-377000.0,13651000.0,8738000.0,
March 2011,4576000.0,119000.0,-893000.0,,,
June 2011,4771000.0,172000.0,-293000.0,,,
September 2011,5032000.0,125000.0,-143000.0,17485000.0,12313000.0,
December 2011,5458000.0,127000.0,152000.0,19949000.0,13178000.0,
March 2012,6283000.0,497000.0,603000.0,26440000.0,15988000.0,
June 2012,6528000.0,528000.0,551000.0,,,
September 2012,6576000.0,808000.0,-975000.0,29302000.0,17121000.0,
December 2012,6238000.0,448000.0,-114000.0,30071000.0,18581000.0,
March 2013,6941000.0,835000.0,3000.0,33616000.0,22743000.0,
June 2013,6652000.0,616000.0,273000.0,34459000.0,23163000.0,
September 2013,7011000.0,340000.0,900000.0,35230000.0,23827000.0,
December 2013,7959000.0,649000.0,857000.0,39916000.0,27491000.0,
March 2014,8315000.0,628000.0,102000.0,42319000.0,28147000.0,
June 2014,9661000.0,633000.0,274000.0,43638000.0,28082000.0,
September 2014,10367000.0,1014000.0,-291000.0,78820000.0,57243000.0,
December 2014,10153000.0,414000.0,1047000.0,81106000.0,58742000.0,
March 2015,10105000.0,669000.0,-761000.0,81158000.0,57331000.0,
June 2015,10785000.0,803000.0,-176000.0,82966000.0,59601000.0,
September 2015,11057000.0,871000.0,-125000.0,83741000.0,60857000.0,
December 2015,17444000.0,1855000.0,-1473000.0,351287000.0,82360000.0,
March 2016,25251000.0,1446000.0,155000.0,346844000.0,81203000.0,
June 2016,26412000.0,1306000.0,413000.0,351556000.0,87509000.0,
September 2016,25950000.0,967000.0,-67000.0,355427000.0,92559000.0,
December 2016,30192000.0,930000.0,-6224000.0,337118000.0,78825000.0,
March 2017,27311000.0,862000.0,-654000.0,343637000.0,84581000.0,
June 2017,29864000.0,947000.0,-43000.0,339880000.0,83357000.0,
September 2017,32172000.0,1270000.0,-4264000.0,343895000.0,85747000.0,
December 2017,28645000.0,557000.0,4951000.0,344454000.0,85875000.0,
March 2018,24798000.0,956000.0,644000.0,349272000.0,87771000.0,
June 2018,29736000.0,1073000.0,-380000.0,345783000.0,83259000.0,
September 2018,28401000.0,446000.0,2023000.0,455139000.0,194270000.0,
December 2018,34290000.0,526000.0,353000.0,505015000.0,103668000.0,
March 2019,44567000.0,1209000.0,-2424000.0,533343000.0,115945000.0,
June 2019,44488000.0,2587000.0,1991000.0,696667000.0,276345000.0,
September 2019,47173000.0,2611000.0,2143000.0,711155000.0,292001000.0,
December 2019,47602000.0,2080000.0,6296000.0,709506000.0,290738000.0,418768000.0
March 2020,51662000.0,2060000.0,-6978000.0,732247000.0,215442000.0,
June 2020,46913000.0,2105000.0,-6824000.0,945485000.0,419000000.0,
September 2020,49396000.0,1964000.0,2557000.0,959428000.0,422375000.0,
December 2020,51914000.0,2100000.0,15417000.0,988331000.0,448730000.0,539601000.0
March 2021,56681000.0,2456000.0,-22114000.0,1494413000.0,942732000.0,551681000.0
June 2021,75357000.0,3495000.0,75873000.0,1896311000.0,721795000.0,1174516000.0
September 2021,86952000.0,7409000.0,-20348000.0,1906387000.0,709930000.0,1196457000.0
December 2021,86824000.0,8513000.0,-41758000.0,1869778000.0,681508000.0,1188270000.0
March 2022,90260000.0,7713000.0,-49408000.0,1829547000.0,651100000.0,1178447000.0
June 2022,83648000.0,8626000.0,-35303000.0,1792113000.0,622260000.0,1169853000.0
