,OperatingExpenses,Assets
September 2010,13269.0,
December 2010,9768.0,
March 2011,9682.0,
June 2011,12436.0,
September 2011,7500.0,0.0
December 2011,6500.0,0.0
March 2012,8170.0,0.0
