,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2009,-11488.0,-170.0,,
March 2010,0.0,-6525.0,,
June 2010,0.0,-2598.0,,
September 2010,0.0,-14110.0,,
December 2010,0.0,-4464.0,7378.0,7378.0
March 2011,11488.0,-13405.0,,
June 2011,11488.0,-13405.0,0.0,0.0
September 2011,23490.0,-36002.0,95295.0,0.0
December 2011,16898.0,-28386.0,141109.0,45814.0
March 2012,6100.0,-20708.0,122144.0,26849.0
June 2012,20708.0,-20708.0,111619.0,16324.0
September 2012,4292.0,-33092.0,96735.0,1440.0
December 2012,22066.0,-7458.0,95392.0,97.0
March 2013,13524.0,-13524.0,96628.0,1333.0
June 2013,11240.0,-11240.0,95449.0,154.0
September 2013,10202.0,-39002.0,95395.0,100.0
December 2013,9244.0,-9244.0,95341.0,46.0
March 2014,12354.0,-12354.0,95295.0,0.0
June 2014,6803.0,-6803.0,99695.0,0.0
September 2014,103223.0,-73471.0,3739.0,0.0
