,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2013,354.0,354.0,-354.0,,
September 2013,354.0,354.0,-354.0,,
December 2013,354.0,354.0,-354.0,,
March 2014,354.0,354.0,-354.0,6684.0,6684.0
June 2014,4180.0,4180.0,-4180.0,,
September 2014,3384.0,3384.0,-2454.0,50.0,50.0
December 2014,8240.0,8240.0,-8240.0,15211.0,15211.0
March 2015,12322.0,12322.0,-12322.0,2888.0,2888.0
June 2015,2956.0,2956.0,-2856.0,33.0,33.0
September 2015,1220.0,1220.0,-1120.0,,
December 2015,1985.0,,-1985.0,,
March 2016,-3061.0,,-15790004.0,85874.0,17.0
June 2016,118294.0,,-489091.0,31902.0,1402.0
September 2016,38894.0,,-709000.0,48029.0,226.0
December 2016,67257.0,,-123396.0,117468.0,
March 2017,-180186.0,,-1142014.0,96222.0,27222.0
June 2017,105776.0,,-401113.0,102344.0,6844.0
September 2017,67870.0,,-1097563.0,222514.0,2457.0
December 2017,14500.0,,-2520711.0,225474.0,3381.0
