,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,49250000.0,49750000.0,,
June 2016,49250000.0,49750000.0,,
September 2016,49250000.0,49750000.0,,
December 2016,49250000.0,49750000.0,,
March 2017,59500000.0,75000000.0,,
June 2017,59500000.0,105000000.0,,
September 2017,61000000.0,57000000.0,,
December 2017,69000000.0,-1220000000.0,2997000000.0,2084000000.0
March 2018,63000000.0,58000000.0,,
June 2018,63000000.0,150000000.0,,
September 2018,60000000.0,929000000.0,2290000000.0,1185000000.0
December 2018,63000000.0,43000000.0,2104000000.0,1189000000.0
March 2019,60000000.0,73000000.0,2172000000.0,1239000000.0
June 2019,58000000.0,66000000.0,2172000000.0,1214000000.0
September 2019,68000000.0,38000000.0,2146000000.0,1193000000.0
December 2019,45000000.0,136000000.0,2275000000.0,1199000000.0
March 2020,61000000.0,52000000.0,2254000000.0,1188000000.0
June 2020,51000000.0,-9000000.0,2066000000.0,1004000000.0
September 2020,103000000.0,11000000.0,2467000000.0,1392000000.0
December 2020,45000000.0,26000000.0,3017000000.0,1879000000.0
March 2021,55000000.0,-105000000.0,2835000000.0,1735000000.0
June 2021,51000000.0,409000000.0,2837000000.0,1734000000.0
September 2021,60000000.0,63000000.0,2717000000.0,1609000000.0
December 2021,50000000.0,128000000.0,2706000000.0,1511000000.0
March 2022,53000000.0,88000000.0,2688000000.0,1480000000.0
June 2022,54000000.0,85000000.0,2462000000.0,1257000000.0
