,NetIncomeLoss,Assets,AssetsCurrent
March 2009,8752000.0,,
June 2009,8752000.0,,
September 2009,8752000.0,,
December 2009,8752000.0,,
March 2010,5938000.0,,
June 2010,17337000.0,,
September 2010,18842000.0,,
December 2010,-15256000.0,3147288000.0,284377000.0
March 2011,-1723000.0,,
June 2011,17162000.0,3124335000.0,265029000.0
September 2011,7412000.0,3129445000.0,289627000.0
December 2011,11591000.0,3224018000.0,406474000.0
March 2012,25950000.0,3157961000.0,354854000.0
June 2012,18497000.0,3174456000.0,372336000.0
September 2012,29526000.0,3118701000.0,317713000.0
December 2012,34335000.0,3217513000.0,419780000.0
March 2013,22956000.0,3115873000.0,343729000.0
June 2013,40812000.0,3120536000.0,344653000.0
September 2013,54697000.0,3149958000.0,375241000.0
December 2013,42072000.0,3234690000.0,461760000.0
March 2014,25631000.0,3136320000.0,384724000.0
June 2014,46191000.0,3104491000.0,356195000.0
September 2014,46216000.0,3075121000.0,331862000.0
December 2014,52513000.0,3177383000.0,442618000.0
March 2015,25631000.0,3360057000.0,611579000.0
June 2015,42318000.0,3358724000.0,615936000.0
September 2015,46216000.0,3348075000.0,611172000.0
December 2015,-8938000.0,3197119000.0,557824000.0
March 2016,37154000.0,3093934000.0,457244000.0
June 2016,49590000.0,3130395000.0,500664000.0
September 2016,52712000.0,3145595000.0,513707000.0
December 2016,56120000.0,3227382000.0,606358000.0
March 2017,44293000.0,3196051000.0,575835000.0
June 2017,51092000.0,3147918000.0,533573000.0
September 2017,52246000.0,3139326000.0,521853000.0
December 2017,134654000.0,3937384000.0,1316835000.0
March 2018,50152000.0,3244108000.0,615842000.0
June 2018,60498000.0,3298728000.0,656477000.0
September 2018,66067000.0,3354153000.0,710362000.0
December 2018,53189000.0,3456581000.0,813473000.0
March 2019,52323000.0,3725373000.0,721969000.0
June 2019,59622000.0,3767947000.0,764667000.0
September 2019,72365000.0,3802181000.0,799049000.0
December 2019,57714000.0,3920024000.0,907301000.0
March 2020,52113000.0,3877269000.0,882195000.0
June 2020,36450000.0,3829333000.0,848457000.0
September 2020,73968000.0,3889004000.0,912532000.0
