,OperatingExpenses,NetIncomeLoss,Assets
December 2008,6280500.0,1388000.0,
March 2009,6280500.0,1388000.0,
June 2009,6280500.0,1388000.0,
September 2009,6280500.0,1388000.0,
December 2009,6805500.0,1151000.0,
March 2010,6805500.0,1151000.0,
June 2010,6416000.0,1376000.0,
September 2010,6200000.0,733000.0,
December 2010,6604000.0,1019000.0,
March 2011,6408000.0,1320000.0,
June 2011,8919000.0,1505000.0,
September 2011,9281000.0,1534000.0,
December 2011,9265000.0,1193000.0,
March 2012,8088000.0,1943000.0,
June 2012,11626000.0,-223000.0,
September 2012,9424000.0,8438000.0,
December 2012,6449000.0,1471000.0,
March 2013,6433000.0,1869000.0,
June 2013,6440000.0,911000.0,
September 2013,9578000.0,3197000.0,
December 2013,6520000.0,9625000.0,
March 2014,6939000.0,833000.0,
June 2014,6506000.0,555000.0,
September 2014,7269000.0,644000.0,
December 2014,7225000.0,1048000.0,
March 2015,8056000.0,532000.0,
June 2015,7306000.0,968000.0,
September 2015,8433000.0,83000.0,
December 2015,7691000.0,1002000.0,
March 2016,7466000.0,809000.0,
June 2016,7754000.0,1246000.0,
September 2016,8772000.0,-52000.0,
December 2016,9123000.0,63000.0,
March 2017,10554000.0,-699000.0,
June 2017,9905000.0,13754000.0,
September 2017,10069000.0,-2000.0,
December 2017,10017000.0,-357000.0,
March 2018,8555000.0,1115000.0,
June 2018,10093000.0,292000.0,
September 2018,10038000.0,433000.0,
December 2018,9758000.0,459000.0,
March 2019,10373000.0,786000.0,
June 2019,10585000.0,199000.0,
September 2019,10734000.0,343000.0,
December 2019,13451000.0,-2262000.0,
March 2020,10602000.0,27220000.0,
June 2020,9308000.0,-181000.0,
September 2020,15606000.0,-4224000.0,
December 2020,8846000.0,558000.0,
March 2021,9718000.0,9000.0,
June 2021,9105000.0,209000.0,
September 2021,9120000.0,151000.0,
December 2021,8473000.0,45777000.0,
March 2022,4863000.0,-352000.0,
June 2022,4962000.0,1121000.0,
