,OperatingExpenses,NetIncomeLoss,Assets
March 2009,,4025500.0,
June 2009,,4025500.0,
September 2009,,4025500.0,
December 2009,,4025500.0,
March 2010,,6701000.0,
June 2010,,7169000.0,
September 2010,,8611000.0,
December 2010,,8947000.0,299521000.0
March 2011,,10780000.0,
June 2011,,11937000.0,321267000.0
September 2011,,13444000.0,339200000.0
December 2011,,11543000.0,349458000.0
March 2012,,13493000.0,274510000.0
June 2012,,12629000.0,289728000.0
September 2012,,13482000.0,304928000.0
December 2012,,20465000.0,279841000.0
March 2013,32863250.0,15326000.0,282881000.0
June 2013,32863250.0,19343000.0,305378000.0
September 2013,32863250.0,18213000.0,332688000.0
December 2013,32863250.0,23134000.0,351578000.0
March 2014,35690000.0,17475000.0,346373000.0
June 2014,35893000.0,18191000.0,356719000.0
September 2014,35977000.0,17504000.0,362909000.0
December 2014,36678000.0,21636000.0,379884000.0
March 2015,38269000.0,24593000.0,378694000.0
June 2015,38432000.0,24238000.0,398946000.0
September 2015,38839000.0,22715000.0,416322000.0
December 2015,39658000.0,24491000.0,439041000.0
March 2016,44203000.0,28963000.0,451842000.0
June 2016,46088000.0,33126000.0,477115000.0
September 2016,43917000.0,30918000.0,502151000.0
December 2016,44109000.0,33165000.0,528042000.0
March 2017,48284000.0,42463000.0,530714000.0
June 2017,47329000.0,38023000.0,547041000.0
September 2017,49484000.0,34130000.0,562347000.0
December 2017,48710000.0,33473000.0,581232000.0
March 2018,54541000.0,47940000.0,589273000.0
June 2018,54930000.0,40487000.0,617598000.0
September 2018,55031000.0,38594000.0,646131000.0
December 2018,58479000.0,45831000.0,695539000.0
March 2019,61302000.0,52522000.0,774809000.0
June 2019,64613000.0,48105000.0,812009000.0
September 2019,65632000.0,54002000.0,855026000.0
December 2019,68923000.0,50273000.0,954930000.0
March 2020,77889000.0,74816000.0,975603000.0
June 2020,80660000.0,83854000.0,1039217000.0
September 2020,76199000.0,67776000.0,1245504000.0
December 2020,79649000.0,72931000.0,1331429000.0
March 2021,91990000.0,80457000.0,1545869000.0
June 2021,89157000.0,67288000.0,1537923000.0
September 2021,88090000.0,57958000.0,1611918000.0
December 2021,92479000.0,52185000.0,1530452000.0
March 2022,97953000.0,64769000.0,1707485000.0
June 2022,97441000.0,66922000.0,1567710000.0
